peak	gene	CV_amplitude	CV_phase	GF_LAG	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr13_17693736_17697317	2810021B07Rik	171.420921	10.85810713	1.485585846	864.5980875	0.130546842	0.003083617	0.276534089
chr13_17801557_17806568	Cdk13	222.2028954	11.01898621	0.292611616	1013.790731	0.128851051	0.003083617	0.276534089
chr13_17942312_17945426	Rala	75.16650673	10.94165135	1.084983899	464.0690093	0.070363112	0.003031006	0.271815974
chr13_17991584_17994231	1600012F09Rik	48.99623214	10.19639578	0.183534521	282.9005108	0.160174802	0.003132851	0.280949289
chr13_18716851_18718812	Vps41	49.60792992	11.18238632	2.329700655	294.1138217	0.326212369	0.004312512	0.386739461
chr13_19393136_19396706	Stard3nl	56.34840329	10.88998961	0.391740923	360.6835172	0.096357993	0.003044557	0.273031225
chr13_19618713_19620072	Epdr1	5.511015511	11.49935887	0.714450805	67.01246853	0.007614417	0.002809574	0.251958306
chr13_20089540_20092257	Elmo1	53.56488823	11.57263507	19.99310328	318.3920642	0.262074322	0.003853702	0.345594083
chr13_21178871_21182968	Trim27	81.52144127	11.57649923	0.562541507	370.7152655	0.050852713	0.003031006	0.271815974
chr13_21362257_21364041	Zscan12	10.98723382	11.35277462	19.50126973	107.9288512	0.345780443	0.004445331	0.398650465
chr13_21400747_21403350	Zkscan3	53.31935233	10.51609505	0.580549718	322.9613649	0.046680977	0.003010649	0.269990427
chr13_21439615_21441703	Pgbd1	7.289985904	10.38932572	20.22706671	127.8645763	0.224645056	0.003636049	0.326075341
chr13_21452265_21454356	Zfp187	21.36551818	11.73151097	0.282508134	193.996691	0.131012203	0.003083617	0.276534089
chr13_21467832_21469297	Nkapl	10.64279198	12.07904534	0.589205023	73.24997223	0.044675048	0.003003691	0.269366416
chr13_21478465_21480066	Zkscan4	5.044552341	11.4738838	20.31321397	57.67151079	0.205986883	0.003527705	0.316359198
chr13_21505999_21507199	Zfp389	11.99906061	10.86546334	1.047491617	50.43857836	0.06170313	0.003031006	0.271815974
chr13_21529783_21531746	Zfp192	29.72400083	10.6415535	0.428984963	171.2358645	0.087972258	0.003044557	0.273031225
chr13_21714829_21719757	Hist1h2ai	79.39105325	12.15331062	20.15277466	356.9742853	0.240537607	0.003733482	0.334813012
chr13_21720491_21722972	Hist1h2bm	32.31082493	11.7298253	19.0671627	149.699931	0.409163027	0.004955816	0.444430033
chr13_21733024_21736760	Hist1h4j	19.89205527	10.58049248	19.39191161	177.6402411	0.365633049	0.004608238	0.413259764
chr13_21748835_21751229	Hist1h4k	31.49171899	11.71762944	19.84932656	164.8921646	0.291155261	0.004050137	0.363210071
chr13_21752039_21756222	Hist1h4k	36.87390329	11.8718468	20.0812212	255.7420349	0.255660028	0.003829368	0.343411834
chr13_21763414_21766789	Hist1h2ak	6.676427971	8.089890649	19.52796349	102.845008	0.340854536	0.004404942	0.395028476
chr13_21777864_21781279	Hist1h1b	44.35245289	11.09783939	19.99441708	323.3411117	0.261805007	0.003852847	0.345517439
chr13_21782458_21784182	Hist1h1b	39.30461736	10.70815037	0.196572055	165.7602033	0.161214714	0.003132851	0.280949289
chr13_21785648_21789198	Hist1h2bp	34.83778661	10.89322245	19.37487834	194.1573417	0.368676929	0.004631907	0.41538238
chr13_21808173_21813774	Hist1h2ao	74.72353225	10.66696328	19.74386069	433.7509872	0.311969221	0.004203955	0.377004254
chr13_21830322_21835597	Hist1h2bq	85.1718953	11.102791	19.99081268	397.3332981	0.26254372	0.003858533	0.346027324
chr13_21944402_21946232	Zfp184	21.80520902	11.6444282	1.693973157	104.5841828	0.207552522	0.003538004	0.317282785
chr13_21973767_21975457	Pom121l2	21.61884024	10.95586016	18.77993531	163.3025929	0.430461881	0.005137481	0.460721459
chr13_22005517_22007670	Prss16	5.47603712	14.3359709	20.88593602	59.638325	0.724553715	0.008375559	0.751107387
chr13_22033653_22038031	Hist1h2bk	46.87286411	11.86472196	20.31830555	257.0511437	0.20487677	0.003522626	0.315903741
chr13_22039002_22044977	Hist1h2bj	49.18607366	10.72078523	20.07422366	405.6341293	0.257128845	0.003834345	0.343858192
chr13_22049736_22051792	Hist1h2ag	12.39735423	9.872189153	19.89280687	114.2899638	0.282444315	0.00398785	0.357624331
chr13_23367792_23370173	Zfp322a	30.96568213	10.6037829	0.4656532	214.0662539	0.079698319	0.003034602	0.272138497
chr13_23422812_23425354	Abt1	39.85105337	9.859961381	1.142907149	223.3098517	0.074253114	0.003033702	0.27205779
chr13_23429842_23433745	C230035I16Rik	18.18036255	9.825783896	0.22974953	248.1457046	0.146661491	0.003108708	0.27878421
chr13_23463392_23466488	Btn1a1	12.40939649	11.13124815	19.58399441	114.063978	0.330415327	0.004332753	0.388554644
chr13_23529344_23536887	Hist1h4h	142.333645	10.35261819	0.324829129	792.7232672	0.116818915	0.003065676	0.274925146
chr13_23541770_23546440	Hist1h3f	76.13017374	10.61430118	20.18212925	470.3159037	0.234280779	0.003693301	0.331209627
chr13_23553869_23557323	Hist1h1d	62.4390102	11.221363	19.46904508	367.265872	0.351685572	0.004491441	0.402785572
chr13_23560055_23563627	Hist1h3e	55.73657448	11.21710998	0.401089066	308.5162029	0.094255009	0.003044557	0.273031225
chr13_23569755_23577639	Hist1h2bg	154.192888	10.83256213	19.74077102	729.8488946	0.312572068	0.004208367	0.377399947
chr13_23581239_23587442	Hist1h4d	74.49881481	10.782709	0.328886624	607.1746923	0.121077329	0.003069738	0.275289426
chr13_23619478_23623531	Hist1h2be	100.037133	10.68718498	20.33516874	494.243481	0.201194433	0.003503626	0.314199845
chr13_23681726_23689251	Hist1h2bc	174.9490912	10.5022542	0.704263958	1376.076431	0.010028775	0.002809574	0.251958306
chr13_23695818_23699483	Hist1h4c	38.71021913	11.58430824	0.382515695	238.2343475	0.098432093	0.003044557	0.273031225
chr13_23709682_23711306	Hfe	27.016324	11.21326514	19.93918399	149.9798856	0.2730723	0.003925665	0.352047676
chr13_23737713_23742731	Hist1h1c	93.80315284	11.25058861	0.240559373	571.8240489	0.148563458	0.003108708	0.27878421
chr13_23743475_23748666	Hist1h2bb	63.59495737	10.77551187	0.407464269	434.7785116	0.092820118	0.003044557	0.273031225
chr13_23750699_23753910	Hist1h2ab	45.34675271	10.96739913	20.36320207	247.1804593	0.195053962	0.003466902	0.31090652
chr13_23756717_23758005	Hist1h4b	16.70036429	9.992673866	20.25912694	91.80966876	0.217729244	0.003597866	0.322651165
chr13_23759620_23764821	Hist1h4a	77.43479564	10.92490228	0.651419367	470.121293	0.022549637	0.002962406	0.265664064
chr13_23778546_23781295	Trim38	4.988280378	17.57954614	1.064117945	99.43346292	0.065545284	0.003031006	0.271815974
chr13_23912065_23915562	Slc17a4	29.57650793	11.9187714	0.773343843	290.7672213	0.006344941	0.002804375	0.251492038
chr13_23927726_23931380	Hist1h2aa	12.37325798	11.3560708	0.259866029	141.766511	0.135848785	0.003083617	0.276534089
chr13_24277446_24281973	Lrrc16a	63.91533292	11.47949877	0.751192311	394.2143409	0.001094382	0.002619172	0.234883314
chr13_24759568_24762914	Gmnn	66.0220718	11.21813517	0.789165573	255.7496351	0.010094862	0.002809574	0.251958306
chr13_24799286_24806017	BC005537	250.2277263	10.67706818	1.187692283	1361.831117	0.084369504	0.003042962	0.272888179
chr13_24829393_24834684	Tdp2	122.4007948	11.31583119	0.192455889	704.2641013	0.162033858	0.003134186	0.281069057
chr13_24851317_24853690	D130043K22Rik	4.118888708	20.12383675	0.805258102	61.43899008	0.013908534	0.002826415	0.25346857
chr13_24936457_24939162	Aldh5a1	61.80514857	11.04992563	20.32820616	337.2831322	0.202715869	0.003510229	0.314792022
chr13_25018173_25021174	Mrs2	49.96015881	11.4962319	0.199146932	293.4091715	0.160702134	0.003132851	0.280949289
chr13_25050289_25050918	Dcdc2a	13.98782	17.55971686	3.328797258	9.953997928	0.446614228	0.005277306	0.473260714
chr13_28948870_28954336	Sox4	101.8729037	11.00233063	20.8771021	373.9054661	0.725837271	0.008387579	0.752185291
chr13_29854300_29856334	Cdkal1	21.34465687	10.62001897	18.92282722	149.4775725	0.420318186	0.005057745	0.453570885
chr13_29981455_29987519	E2f3	180.8893314	11.62480106	0.307512085	854.720056	0.125660581	0.003083617	0.276534089
chr13_30135769_30138543	Mboat1	20.73329352	11.7072002	0.320072683	107.6394529	0.117861099	0.003065676	0.274925146
chr13_30542847_30546307	Uqcrfs1	126.5102614	10.92405988	1.44733484	560.205616	0.122354182	0.003074222	0.275691551
chr13_30972685_30974949	Exoc2	54.32112241	11.33658793	20.30579631	267.2685987	0.207602714	0.003538004	0.317282785
chr13_31557116_31560836	Foxq1	18.49975593	12.57228669	0.642819358	186.0453429	0.032238678	0.002999802	0.269017677
chr13_31806102_31807781	Foxc1	7.596464731	10.14435583	0.180236493	50.56489839	0.164463705	0.003146768	0.282197389
chr13_32335051_32339978	Gmds	112.8149024	10.37002853	18.91967641	405.3036538	0.420813968	0.005061871	0.453940901
chr13_32800802_32804664	Wrnip1	53.93631103	12.20115102	0.372626578	349.1049568	0.106325748	0.003048531	0.273387593
chr13_32847756_32853552	Serpinb1a	123.2926161	10.2315877	3.322289202	761.1686785	0.44566324	0.005269552	0.4725654
chr13_33003792_33005304	Serpinb9	17.60040412	9.522489384	19.07887703	90.77817711	0.407239113	0.004943964	0.443367136
chr13_33930489_33938084	1110046J04Rik	127.8959028	10.60091819	1.803788844	724.1805633	0.231268656	0.00367784	0.32982306
chr13_33963992_33966617	Nqo2	20.05250642	10.250065	0.196574536	188.936312	0.16121422	0.003132851	0.280949289
chr13_34001116_34003911	Ripk1	54.33944811	11.24361316	1.157771718	282.4912698	0.077613456	0.003034602	0.272138497
chr13_34036916_34039587	Bphl	41.50408748	10.79704607	0.588696335	214.7737619	0.044792955	0.003008378	0.269786786
chr13_34076911_34079031	Tubb2a	28.66976568	11.01400821	21.15724196	147.9578509	0.680175574	0.007940298	0.712073793
chr13_34129354_34132537	Tubb2b	17.52711138	13.57568246	20.15554432	114.6781092	0.239948555	0.003729293	0.334437333
chr13_34162123_34164077	Psmg4	18.14052008	11.54746575	1.989655475	110.9909986	0.258535062	0.003834345	0.343858192
chr13_34341639_34348029	Slc22a23	135.2466336	11.38672152	0.165989205	583.6913971	0.167293181	0.003160428	0.283422404
chr13_34649060_34653677	1300014I06Rik	44.18693181	12.09759251	1.376479131	349.1199892	0.116734179	0.003065676	0.274925146
chr13_34873603_34878220	Prpf4b	99.531173	10.94952293	0.626351157	650.746422	0.036060459	0.002999802	0.269017677
chr13_34962564_34965307	Eci3	13.85840126	11.57221024	0.376306532	187.8364279	0.105516397	0.003048531	0.273387593
chr13_34992897_34995308	Eci2	38.29221802	11.00118725	1.786514132	222.9105925	0.227564342	0.00365331	0.32762325
chr13_35904975_35906680	Rpp40	13.1092648	11.26747578	19.12602491	86.87067313	0.399430355	0.004885279	0.438104389
chr13_35967907_35969730	Ppp1r3g	8.374508297	12.86758447	19.46178657	55.15757971	0.353009381	0.004503136	0.403834389
chr13_36116177_36119488	Fars2	85.6002217	11.09078618	1.764619085	430.463718	0.222854826	0.003628741	0.325419955
chr13_36733265_36736213	Nrn1	15.14803049	10.51832621	0.420403425	105.9219239	0.089906128	0.003044557	0.273031225
chr13_37824535_37829374	Rreb1	91.78321118	10.94191237	19.85745303	490.1761221	0.289532836	0.004038314	0.362149835
chr13_37992022_37995066	Ssr1	106.2236101	11.21215675	2.02504417	392.426375	0.265787895	0.003878418	0.34781059
chr13_38035891_38039348	Riok1	82.2658351	11.15113647	0.997115233	458.0342786	0.050046002	0.003031006	0.271815974
chr13_38150244_38158484	Dsp	187.8477729	11.30552875	1.023963949	1043.14469	0.056261601	0.003031006	0.271815974
chr13_38204057_38206389	Snrnp48	34.7833142	11.00296053	0.823977662	219.0560801	0.018344008	0.002904246	0.260448394
chr13_38338025_38338865	Bmp6	14.8636007	19.88990713	10.52424268	13.1616213	0.105783947	0.003048531	0.273387593
chr13_38525654_38529505	Txndc5	88.23168002	11.12977052	0.448888282	372.9780201	0.083483301	0.003039127	0.272544248
chr13_38633860_38635761	Muted	23.01554329	10.94218066	1.68795827	172.159193	0.153147597	0.003119409	0.279743807
chr13_38657673_38659836	Eef1e1	39.29923611	10.48634404	1.461342397	170.1933667	0.125357237	0.003083617	0.276534089
chr13_38956990_38961736	Slc35b3	75.00786669	10.18755661	1.496943184	405.0383497	0.132974479	0.003083617	0.276534089
chr13_40859125_40862678	Gcnt2	50.14484836	10.51758633	2.166089383	310.9567747	0.827593665	0.009392965	0.842346792
chr13_40999728_41002539	Pak1ip1	75.82775657	10.78142811	1.695163787	389.6133244	0.207811733	0.003538215	0.317301749
chr13_41015498_41018440	Tmem14c	45.43823683	9.968682938	19.43906379	244.2628923	0.357138467	0.004539449	0.407090895
chr13_41248725_41251088	BC024659	55.46856781	11.52389306	0.348883193	260.4940861	0.111542757	0.003059467	0.274368371
chr13_41604503_41608789	Tmem170b	116.0751046	10.89527382	0.649393967	501.227023	0.023029359	0.002962406	0.265664064
chr13_41846372_41848350	9530008L14Rik	9.944935412	7.460471105	2.162360444	67.10785394	0.293483933	0.004064881	0.364532338
chr13_42048237_42053934	Hivep1	145.7619139	11.06873319	0.402559025	741.5850765	0.099736745	0.003044557	0.273031225
chr13_42300436_42305583	Edn1	10.3490727	11.60987305	0.898456199	301.0632237	0.027162498	0.002999802	0.269017677
chr13_43170436_43172603	Tbc1d7	26.59532134	11.71675535	1.392248084	203.3872363	0.120187955	0.003065676	0.274925146
chr13_43301366_43305400	Gfod1	28.4163215	12.05691135	0.928460068	242.1562793	0.034127796	0.002999802	0.269017677
chr13_43364801_43366594	Sirt5	23.4800081	11.07278601	0.597220091	127.9700796	0.042817027	0.002999904	0.269026822
chr13_43398068_43400991	Nol7	29.89311393	11.15290683	2.264997858	237.7780322	0.313696597	0.004216597	0.37813796
chr13_43477544_43482627	Ranbp9	161.4266137	10.98223107	0.557833441	745.8053725	0.051942951	0.003031006	0.271815974
chr13_43557962_43561832	Ccdc90a	53.15934923	11.28893266	1.560591755	307.2650786	0.136630726	0.003083986	0.276567146
chr13_43784358_43788279	Cd83	5.233267897	10.82197018	1.066606772	167.972164	0.066120182	0.003031006	0.271815974
chr13_44729101_44735137	Jarid2	238.2990838	10.98563721	1.195182475	998.4826537	0.08605905	0.003044557	0.273031225
chr13_45000597_45002892	Dtnbp1	48.19448541	11.50978938	1.688447456	251.2545432	0.15324726	0.003119796	0.279778552
chr13_45388954_45392846	Mylip	35.73483021	10.63686966	0.630860822	259.8556761	0.035014046	0.002999802	0.269017677
chr13_45959800_45967276	Atxn1	212.0137907	11.40364747	0.609950789	979.5205374	0.039864962	0.002999802	0.269017677
chr13_46268053_46269528	Gm1574	2.639887489	13.54072536	19.44948416	55.57326804	0.35524777	0.004523556	0.405665626
chr13_46668581_46672184	C78339	139.5900147	11.41992372	1.210450459	554.2855311	0.089500761	0.003044557	0.273031225
chr13_46724580_46729334	Nup153	156.2668613	11.48941567	1.557725332	628.7757873	0.136030936	0.003083617	0.276534089
chr13_46924835_46931752	Kif13a	156.7120921	10.66300575	0.583236487	748.4907765	0.046058358	0.003010649	0.269990427
chr13_47013733_47015475	Nhlrc1	23.78180569	12.79796732	0.171034657	129.9463822	0.166291616	0.003158848	0.283280709
chr13_47041948_47045126	Kdm1b	50.24362296	11.14162496	0.259735637	307.3423153	0.135876612	0.003083617	0.276534089
chr13_47104143_47107570	Dek	120.8422316	11.52122158	20.23312179	457.6253689	0.223341491	0.003630245	0.325554809
chr13_48260982_48263420	Id4	6.282128699	11.65086386	0.265808562	79.5784625	0.139136668	0.003090353	0.277138106
chr13_48512373_48513941	Zfp169	35.79848842	10.54200417	0.839451514	204.8404742	0.02200964	0.002962406	0.265664064
chr13_48540592_48547560	Mirlet7a-1	123.1719013	10.44958053	1.254208834	573.2283766	0.099347081	0.003044557	0.273031225
chr13_48624780_48626446	Ptpdc1	10.73395464	10.87971669	0.75486556	84.07838841	0.001965067	0.002716355	0.243598609
chr13_48868629_48873410	Phf2	182.0845482	11.20227009	0.311715101	693.4991416	0.124759951	0.003083617	0.276534089
chr13_48963848_48969982	C030044B11Rik	250.253296	11.30828638	19.83311053	1125.78393	0.294384891	0.004068849	0.364888147
chr13_49145170_49148383	Wnk2	42.60173366	12.33677105	18.88275246	172.43801	0.426589056	0.005113997	0.458615417
chr13_49185903_49188834	Ninj1	46.9089786	12.11497357	0.393689278	204.7280672	0.101690599	0.003044557	0.273031225
chr13_49212363_49217052	1110007C09Rik	79.0250389	11.87119412	20.17225762	431.4672817	0.236388239	0.003705268	0.332282814
chr13_49340449_49342602	Bicd2	41.90357093	11.75100636	0.304316181	197.5307986	0.126345205	0.003083617	0.276534089
chr13_49420005_49423673	Ippk	71.77419903	11.87481493	0.915564296	405.2181284	0.031134623	0.002999802	0.269017677
chr13_49651487_49655137	Nol8	27.54253882	10.73754691	1.202500973	288.820072	0.087709169	0.003044557	0.273031225
chr13_49680514_49683608	Iars	47.69855297	11.31160413	1.905213484	336.7045143	0.252807422	0.003808582	0.341547782
chr13_50417040_50419340	Fbxw17	14.26917803	11.17448347	1.347837973	110.2583204	0.110450627	0.003058811	0.274309525
chr13_51098546_51102529	Spin1	114.9729836	11.52785492	0.645419759	469.3093184	0.023970617	0.002962406	0.265664064
chr13_51170669_51172363	Nxnl2	5.652762417	13.15360943	0.291583004	60.1077756	0.129071155	0.003083617	0.276534089
chr13_51643643_51648550	Cks2	93.5850121	11.20715677	0.320525398	500.5408832	0.122871098	0.003075655	0.275820002
chr13_51650572_51653144	Secisbp2	46.00786306	11.48494559	1.565941894	256.0889835	0.137749839	0.003086427	0.276786046
chr13_51792096_51793986	Sema4d	38.3955882	11.62887711	1.60589337	136.3746265	0.188257808	0.003424176	0.307074868
chr13_51844517_51849802	Gadd45g	87.85590293	10.73530339	0.784062557	395.0314046	0.00888543	0.002809574	0.251958306
chr13_52582503_52585499	Syk	44.23386349	11.23074061	0.237452777	209.7652475	0.149197586	0.003108708	0.27878421
chr13_52928121_52930347	Auh	21.47068895	9.727907191	20.36958136	137.0270867	0.193653377	0.003460699	0.310350179
chr13_52977539_52983133	Nfil3	92.6725385	11.14102581	0.465227657	474.8618589	0.073345802	0.003031006	0.271815974
chr13_53284521_53286606	Ror2	7.652827849	11.64808861	0.726453057	85.32024807	0.004769629	0.002716355	0.243598609
chr13_53376044_53378182	Sptlc1	45.73931735	10.54987735	1.598310653	240.4244698	0.144509593	0.003108708	0.27878421
chr13_54070924_54075758	Sfxn1	86.47063926	11.72713798	1.500871901	520.4777395	0.133813707	0.003083617	0.276534089
chr13_54467580_54469662	Thoc3	33.16135709	11.9930857	0.279559222	169.0310483	0.136260975	0.003083617	0.276534089
chr13_54502986_54505486	4732471D19Rik	27.44841383	12.29780266	0.244806356	163.7269073	0.143522331	0.003108708	0.27878421
chr13_54563550_54566929	4833439L19Rik	96.13789708	11.05127874	1.215519563	466.8060395	0.090642754	0.003044557	0.273031225
