chr	chromStart	chromEnd	name
chr14	73142159	73144765	5237
chr14	73237208	73241788	5238
chr14	73252540	73255988	5239
chr14	73319753	73327343	5240
chr14	73368126	73372746	5241
chr14	73380938	73387029	5242
chr14	73508850	73511570	5243
chr14	73524028	73525875	5244
chr14	73551994	73555550	5245
chr14	74065679	74066201	5246
chr14	74730607	74735072	5247
chr14	74846083	74846289	5248
chr14	74913423	74914755	5249
chr14	74945652	74949449	5250
chr14	75283396	75286675	5251
chr14	75752664	75755099	5252
chr14	75785729	75788058	5253
chr14	75828654	75829944	5254
chr14	75831646	75838870	5255
chr14	75843632	75847885	5256
chr14	76008371	76011645	5257
chr14	76071556	76074079	5258
chr14	76108573	76112413	5259
chr14	76149042	76150991	5260
chr14	76151506	76153496	5261
chr14	76413616	76417156	5262
chr14	76420079	76422069	5263
chr14	76486769	76490494	5264
chr14	76503197	76507937	5265
chr14	76555773	76557338	5266
chr14	76597471	76599325	5267
chr14	76817607	76820465	5268
chr14	76874041	76876890	5269
chr14	77035150	77037630	5270
chr14	77388768	77391114	5271
chr14	77873093	77875694	5272
chr14	77903033	77906315	5273
chr14	78525204	78528052	5274
chr14	78535134	78537980	5275
chr14	78731388	78733413	5276
chr14	78848071	78850534	5277
chr14	79300144	79301774	5278
chr14	79388760	79391609	5279
chr14	79397183	79398867	5280
chr14	79425969	79427652	5281
chr14	79451078	79452935	5282
chr14	79478557	79485572	5283
chr14	79506984	79509588	5284
chr14	79514270	79520243	5285
chr14	79586392	79589504	5286
chr14	79999922	80004187	5287
chr14	86198608	86199543	5288
chr14	87140137	87142345	5289
chr14	87414998	87419030	5290
chr14	89897975	89899470	5291
chr14	90910949	90911607	5292
chr14	98165593	98171396	5293
chr14	99043344	99048257	5294
chr14	99098510	99100747	5295
chr14	99141255	99144086	5296
chr14	99217566	99220849	5297
chr14	99278006	99281850	5298
chr14	99298591	99305045	5299
chr14	99392123	99394861	5300
chr14	99492408	99495196	5301
chr14	99547384	99550026	5302
chr14	99578012	99582199	5303
chr14	99606457	99608375	5304
chr14	99616178	99618327	5305
chr14	99623936	99625844	5306
chr14	99754478	99756437	5307
chr14	99759259	99761472	5308
chr14	99770140	99773796	5309
chr14	99777586	99779922	5310
chr14	99855631	99857371	5311
chr14	100282974	100287104	5312
chr14	101607215	101609808	5313
chr14	101639065	101641278	5314
chr14	101653325	101655937	5315
chr14	101728923	101730415	5316
chr14	101803680	101806630	5317
chr14	101839345	101844613	5318
chr14	101851577	101857625	5319
chr14	101868560	101873743	5320
chr14	101877914	101880320	5321
chr14	102980068	102983425	5322
chr14	103068863	103071590	5323
chr14	103095267	103100798	5324
chr14	103344617	103347568	5325
chr14	103649538	103652061	5326
chr14	103653008	103655055	5327
chr14	104521124	104523406	5328
chr14	104715799	104715989	5329
chr14	105163741	105166167	5330
chr14	105174317	105178126	5331
chr14	105243367	105245213	5332
chr14	105257365	105264311	5333
chr14	105274075	105275931	5334
chr14	105328003	105329523	5335
chr14	105427056	105428265	5336
chr14	105731685	105733718	5337
chr14	105802469	105804182	5338
chr14	105893835	105899904	5339
chr14	106154476	106155988	5340
chr14	108976256	108976499	5341
chr14	109675941	109676522	5342
chr14	110753299	110755520	5343
chr14	112518495	112519370	5344
chr14	115039929	115043498	5345
chr14	118000242	118002516	5346
chr14	118088302	118090486	5347
chr14	118131395	118133423	5348
chr14	118136096	118138406	5349
chr14	118144994	118145958	5350
chr14	118179628	118181309	5351
chr14	118234811	118237800	5352
chr14	118634575	118636891	5353
chr14	118705306	118707003	5354
chr14	118936302	118939959	5355
chr14	119005616	119008719	5356
chr14	119286610	119287261	5357
chr14	120274759	120280682	5358
chr14	120284190	120287518	5359
chr14	120290559	120293860	5360
chr14	120309930	120314357	5361
chr14	120335841	120338611	5362
chr14	120404985	120407724	5363
chr14	120475905	120480201	5364
chr14	120831278	120833344	5365
chr14	120909687	120913175	5366
chr14	121034378	121038224	5367
chr14	121052260	121054102	5368
chr14	121144809	121147146	5369
chr14	121297372	121301180	5370
chr14	121375940	121380587	5371
chr14	121421956	121424153	5372
chr14	121435393	121438125	5373
chr14	121471908	121473455	5374
chr14	121501421	121505973	5375
chr14	121549509	121554224	5376
chr14	121563348	121566238	5377
chr14	121796301	121799808	5378
chr14	121824060	121826233	5379
chr14	121877444	121881462	5380
chr14	122104240	122110810	5381
chr14	122180870	122182502	5382
chr14	122533363	122535554	5383
chr14	122908678	122914033	5384
chr14	122981753	122984348	5385
chr14	123451303	123451992	5386
chr15	3226718	3231823	5387
chr15	3246664	3249323	5388
chr15	3269733	3277163	5389
chr15	3581228	3583891	5390
chr15	3969097	3970970	5391
chr15	3978240	3981071	5392
chr15	3993195	3997351	5393
chr15	4025800	4028385	5394
chr15	5054982	5055164	5395
chr15	5107252	5109288	5396
chr15	5114647	5119762	5397
chr15	5142921	5145675	5398
chr15	5184174	5187057	5399
chr15	5194947	5197708	5400
chr15	5239434	5245634	5401
chr15	5491674	5495152	5402
chr15	5505435	5508275	5403
chr15	5994458	5994600	5404
chr15	6316834	6317011	5405
chr15	6707005	6710701	5406
chr15	8097879	8099581	5407
chr15	8108493	8110741	5408
chr15	8168004	8170159	5409
chr15	8440414	8448144	5410
chr15	8468312	8470256	5411
chr15	8567770	8570523	5412
chr15	8709208	8711141	5413
chr15	9015397	9016470	5414
chr15	9070068	9074091	5415
chr15	9079421	9081073	5416
chr15	9138985	9142745	5417
chr15	10177396	10178744	5418
chr15	10215343	10217030	5419
chr15	10468843	10471814	5420
chr15	10484479	10488520	5421
chr15	10688203	10691560	5422
chr15	10712496	10715831	5423
chr15	10827996	10830569	5424
chr15	10832787	10835020	5425
chr15	10980669	10983044	5426
chr15	11397570	11400556	5427
chr15	11993607	11996632	5428
chr15	12116671	12120300	5429
chr15	12193298	12195744	5430
chr15	12203662	12208592	5431
chr15	12319766	12324798	5432
chr15	12365611	12368801	5433
chr15	12823434	12825946	5434
chr15	21114633	21115270	5435
chr15	21656223	21656928	5436
chr15	25620949	25625924	5437
chr15	25631353	25633275	5438
chr15	25757914	25759517	5439
chr15	25842449	25844254	5440
chr15	25931518	25934858	5441
chr15	25939886	25943328	5442
chr15	25983543	25988162	5443
chr15	27432440	27434702	5444
chr15	27465840	27468730	5445
chr15	27505661	27508674	5446
chr15	27628692	27631541	5447
chr15	27782802	27785084	5448
chr15	28000340	28002285	5449
chr15	28023628	28027033	5450
chr15	28158420	28159921	5451
chr15	31223620	31226734	5452
chr15	31452360	31454294	5453
chr15	31527748	31532286	5454
chr15	31541875	31543439	5455
chr15	31562339	31565675	5456
chr15	31567134	31572306	5457
chr15	31599581	31603643	5458
chr15	32241869	32248147	5459
chr15	32920034	32921873	5460
chr15	33082581	33084534	5461
chr15	34081441	34085675	5462
chr15	34236935	34241448	5463
chr15	34253199	34256365	5464
chr15	34306257	34307600	5465
chr15	34440568	34444811	5466
chr15	34494444	34496919	5467
chr15	34677341	34679666	5468
chr15	34966600	34969069	5469
chr15	35152973	35156015	5470
chr15	35295901	35301812	5471
chr15	35370390	35374145	5472
chr15	35663342	35665393	5473
chr15	35936185	35938535	5474
chr15	36173008	36174931	5475
chr15	36268932	36271062	5476
chr15	36279564	36284223	5477
chr15	36373474	36376719	5478
chr15	36459659	36462372	5479
chr15	36475139	36478814	5480
chr15	36495240	36497404	5481
chr15	36577952	36579378	5482
chr15	36604790	36610365	5483
chr15	36687588	36689399	5484
chr15	36715498	36717141	5485
chr15	36726703	36728277	5486
chr15	36788189	36795429	5487
chr15	36807934	36813002	5488
chr15	36819496	36821280	5489
chr15	36840719	36844881	5490
chr15	36875147	36877437	5491
chr15	36880758	36885680	5492
chr15	36891626	36894283	5493
chr15	36898808	36902356	5494
chr15	36917323	36920807	5495
chr15	36937714	36939759	5496
chr15	36959216	36961385	5497
chr15	37003852	37008786	5498
chr15	37134280	37137001	5499
chr15	37231190	37235364	5500
chr15	37241541	37243798	5501
chr15	37450158	37452644	5502
chr15	37457360	37459784	5503
chr15	37959262	37962004	5504
chr15	38076624	38080237	5505
chr15	38281605	38283536	5506
chr15	38297732	38303103	5507
chr15	38384038	38385489	5508
chr15	38390840	38393869	5509
chr15	38456321	38459206	5510
chr15	38467237	38474933	5511
chr15	38514716	38520556	5512
chr15	38565748	38571633	5513
chr15	38661213	38663938	5514
chr15	38974542	38975485	5515
chr15	39005490	39007370	5516
chr15	39111368	39114168	5517
chr15	39172818	39174869	5518
chr15	39196224	39199747	5519
chr15	39941837	39945076	5520
chr15	41787607	41790914	5521
chr15	41829333	41833040	5522
chr15	43281069	43283452	5523
chr15	43476879	43478505	5524
chr15	44402507	44404147	5525
chr15	44425682	44429466	5526
chr15	44618197	44621090	5527
chr15	51863739	51866195	5528
chr15	51876722	51878555	5529
chr15	51989487	51992647	5530
chr15	52711663	52713819	5531
chr15	52954234	52956146	5532
chr15	53199744	53201313	5533
chr15	53215293	53217251	5534
chr15	53342598	53347201	5535
chr15	53901100	53902917	5536
chr15	54277771	54279411	5537
chr15	54570711	54573995	5538
chr15	55070966	55073364	5539
chr15	55089414	55091494	5540
chr15	55112006	55115196	5541
chr15	55131566	55134347	5542
chr15	55236484	55239211	5543
chr15	55264353	55268187	5544
chr15	55279344	55281565	5545
chr15	55555540	55558875	5546
chr15	56763895	56765673	5547
chr15	57692210	57696944	5548
chr15	57704283	57707028	5549
chr15	57806183	57806344	5550
chr15	57888093	57893302	5551
chr15	57911293	57913738	5552
chr15	57974711	57977764	5553
chr15	58033451	58034976	5554
chr15	58074775	58077727	5555
chr15	58133085	58136123	5556
chr15	58140611	58143084	5557
chr15	58213539	58216056	5558
chr15	58383073	58389992	5559
chr15	58393475	58397337	5560
chr15	58400108	58403365	5561
chr15	58405040	58407570	5562
chr15	58414806	58417828	5563
chr15	58821609	58824711	5564
chr15	58871909	58874129	5565
chr15	58887159	58891739	5566
chr15	58931913	58935966	5567
chr15	58974472	58976835	5568
chr15	59077438	59082818	5569
chr15	59313609	59318327	5570
chr15	59372494	59376064	5571
chr15	59408892	59413563	5572
chr15	59423736	59427045	5573
chr15	59428955	59431638	5574
chr15	59436798	59441575	5575
chr15	59446743	59449993	5576
chr15	59479288	59483042	5577
chr15	59490865	59493646	5578
chr15	59508139	59514609	5579
chr15	59516457	59521685	5580
chr15	59524872	59527385	5581
chr15	59540073	59544156	5582
chr15	59617697	59619581	5583
chr15	59646045	59654863	5584
chr15	59679521	59681490	5585
chr15	59822579	59824816	5586
chr15	59829777	59831785	5587
chr15	60820711	60825634	5588
chr15	61157138	61158915	5589
chr15	61983450	61989179	5590
chr15	62037417	62038548	5591
chr15	63626854	63627030	5592
chr15	63995828	63999205	5593
chr15	64059022	64061158	5594
chr15	64309566	64313939	5595
chr15	64332632	64335558	5596
chr15	64917510	64923750	5597
chr15	65786406	65789512	5598
chr15	66560256	66561675	5599
chr15	66576925	66579362	5600
chr15	66966911	66970851	5601
chr15	67039016	67041081	5602
chr15	67173741	67177780	5603
chr15	68257647	68260465	5604
chr15	68360585	68364259	5605
chr15	68927680	68929880	5606
chr15	72808781	72811556	5607
chr15	73059800	73062258	5608
chr15	73067545	73069051	5609
chr15	73089236	73091788	5610
chr15	73118207	73121073	5611
chr15	73127395	73129358	5612
chr15	73152779	73154180	5613
chr15	73181482	73186174	5614
chr15	73269061	73272664	5615
chr15	73281693	73283562	5616
chr15	73421060	73425495	5617
chr15	73510759	73514638	5618
chr15	73643470	73646561	5619
chr15	73724145	73726091	5620
chr15	73747834	73749238	5621
chr15	74528132	74530388	5622
chr15	74671710	74673649	5623
chr15	74707144	74710245	5624
chr15	74720857	74722188	5625
chr15	74878909	74883029	5626
chr15	74890800	74893269	5627
chr15	74930012	74931537	5628
chr15	74954518	74957293	5629
chr15	75085068	75087379	5630
chr15	75214763	75218867	5631
chr15	75400450	75402977	5632
chr15	75616388	75617589	5633
chr15	75641599	75643264	5634
chr15	75677742	75679612	5635
chr15	75840231	75842964	5636
chr15	75861113	75866514	5637
chr15	75886805	75888265	5638
chr15	75890822	75895399	5639
chr15	75905064	75911727	5640
chr15	75919365	75922132	5641
chr15	75927130	75930476	5642
chr15	75940421	75944850	5643
chr15	75968613	75970363	5644
chr15	75973534	75976500	5645
chr15	75980355	75982832	5646
chr15	75997089	75999508	5647
chr15	76007017	76010596	5648
chr15	76067810	76071106	5649
chr15	76078538	76081936	5650
chr15	76090398	76092302	5651
chr15	76102729	76105031	5652
chr15	76113600	76120145	5653
chr15	76123474	76125691	5654
chr15	76133552	76137123	5655
chr15	76194252	76196445	5656
chr15	76196665	76201257	5657
chr15	76203509	76209692	5658
chr15	76227271	76230345	5659
chr15	76241828	76244094	5660
chr15	76245987	76248625	5661
chr15	76268445	76270249	5662
chr15	76293440	76295617	5663
chr15	76306244	76308015	5664
chr15	76326341	76329512	5665
chr15	76330256	76333053	5666
chr15	76342720	76345877	5667
chr15	76348161	76353279	5668
chr15	76367972	76370429	5669
chr15	76379478	76382425	5670
chr15	76456814	76458913	5671
chr15	76475984	76479626	5672
chr15	76508573	76512682	5673
chr15	76536322	76541525	5674
chr15	76547325	76550452	5675
chr15	76554080	76560405	5676
chr15	76573758	76580643	5677
chr15	76605622	76607972	5678
chr15	76614099	76620800	5679
chr15	76624515	76628715	5680
chr15	76638378	76640589	5681
chr15	76652137	76658083	5682
chr15	76670567	76673580	5683
chr15	76688164	76692935	5684
chr15	76694192	76700023	5685
chr15	76701413	76702165	5686
chr15	76709309	76712606	5687
chr15	76714729	76716785	5688
chr15	76721668	76725831	5689
chr15	76816009	76818836	5690
chr15	76870350	76872101	5691
chr15	76879011	76880820	5692
chr15	76898320	76901778	5693
chr15	76903017	76906394	5694
chr15	76924696	76926326	5695
chr15	76947710	76949790	5696
chr15	76973440	76974826	5697
chr15	77151298	77154514	5698
chr15	77304585	77307755	5699
chr15	77335709	77337412	5700
chr15	77366773	77369461	5701
chr15	77394744	77399555	5702
chr15	77407838	77411389	5703
chr15	77476119	77481331	5704
chr15	77658191	77660156	5705
chr15	77690787	77692327	5706
chr15	77728476	77731347	5707
chr15	77733412	77734808	5708
chr15	77739436	77743185	5709
chr15	77791733	77794633	5710
chr15	77797823	77802949	5711
chr15	77813541	77814814	5712
chr15	77820943	77822135	5713
chr15	77838250	77843852	5714
chr15	77854875	77857978	5715
chr15	77918363	77920942	5716
chr15	77927206	77930788	5717
chr15	77968602	77972320	5718
chr15	78173185	78175165	5719
chr15	78402301	78408521	5720
chr15	78530263	78535356	5721
chr15	78579883	78582367	5722
chr15	78685962	78688037	5723
chr15	78801072	78805026	5724
chr15	78842128	78846650	5725
chr15	78851805	78856418	5726
chr15	78874719	78880303	5727
chr15	78898251	78901247	5728
chr15	78934272	78936621	5729
chr15	78981989	78985498	5730
chr15	79024467	79031782	5731
chr15	79042307	79043785	5732
chr15	79060947	79063920	5733
chr15	79074267	79077357	5734
chr15	79108270	79112094	5735
chr15	79140177	79143229	5736
chr15	79228654	79231039	5737
chr15	79272518	79274955	5738
chr15	79280448	79288043	5739
chr15	79325289	79329436	5740
chr15	79346589	79349309	5741
chr15	79355506	79358739	5742
chr15	79367265	79371111	5743
chr15	79387195	79392026	5744
chr15	79402092	79404613	5745
chr15	79439691	79443159	5746
chr15	79454917	79456176	5747
chr15	79515717	79518085	5748
chr15	79543859	79547691	5749
chr15	79657723	79660343	5750
chr15	79669807	79672510	5751
chr15	79684858	79688828	5752
chr15	79690515	79692605	5753
chr15	79740847	79743336	5754
chr15	79773562	79775295	5755
chr15	79832703	79834610	5756
chr15	79890808	79894014	5757
chr15	79927215	79928615	5758
chr15	79931739	79933141	5759
chr15	80011907	80015056	5760
chr15	80079173	80084589	5761
chr15	80090140	80092255	5762
chr15	80132537	80136869	5763
chr15	80139684	80141732	5764
chr15	80157873	80162744	5765
chr15	80172797	80175265	5766
chr15	80188591	80196727	5767
chr15	80232855	80236492	5768
chr15	80252347	80259909	5769
chr15	80261960	80265233	5770
chr15	80671038	80676054	5771
chr15	80700721	80702637	5772
chr15	80709495	80712842	5773
chr15	80797431	80801414	5774
chr15	80946894	80950868	5775
chr15	80977474	80980577	5776
chr15	80988939	80991432	5777
chr15	81041230	81044043	5778
chr15	81138883	81141224	5779
chr15	81154685	81156285	5780
chr15	81187812	81192436	5781
chr15	81247254	81249744	5782
chr15	81359510	81361540	5783
chr15	81397794	81402466	5784
chr15	81419649	81423327	5785
chr15	81465272	81468079	5786
chr15	81480928	81482259	5787
chr15	81511025	81512695	5788
chr15	81513421	81515552	5789
chr15	81521396	81524942	5790
chr15	81552452	81555683	5791
chr15	81562270	81563993	5792
chr15	81584242	81589591	5793
chr15	81663292	81665675	5794
chr15	81693178	81694889	5795
