peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr15_73509896_73514368	chr15	73509896	73514368	6011	73510560	73512560	Dennd3	+	0	32.53650052	10.95814324	124.5397569	0.073137708	0.002887486	0.154899119	54.49597765	1.30212335	154.0651413	0.749952284	0.54144548	0.894427172
chr15_73702690_73705187	chr15	73702690	73705187	6013	73707505	73709505	Gpr20	-	2319	6.719715047	7.467936181	41.3980494	0.270147692	0.006108862	0.327709768	18.48599965	0.760367151	50.7481293	0.664594905	0.54144548	0.894427172
chr15_74707309_74710295	chr15	74707309	74710295	6015	74707161	74709161	4933427E11Rik	+	0	10.16034199	11.21606519	66.92302152	0.041009119	0.00226529	0.121521425	31.48063243	3.106065924	81.64894914	0.424847001	0.54144548	0.894427172
chr15_74889711_74892231	chr15	74889711	74892231	6016	74881704	74883704	2010109I03Rik	-	6008	8.870584613	10.19884885	63.35227987	0.18568075	0.004727044	0.253582186	27.42827076	0.934523296	70.15138624	0.696318624	0.54144548	0.894427172
chr15_75678070_75679636	chr15	75678070	75679636	6023	75678790	75680790	Top1mt	-	0	6.295113615	10.92838683	32.07931884	0.221175574	0.005301099	0.284377319	11.21316869	0.856753827	40.01170476	0.68271796	0.54144548	0.894427172
chr15_75840092_75845629	chr15	75840092	75845629	6024	75841908	75843908	Zc3h3	-	0	34.95643924	13.08065944	129.9595616	0.005310607	0.000920135	0.049360618	49.78439766	1.604390174	160.3906496	0.783391304	0.54144548	0.894427172
chr15_75861307_75865024	chr15	75861307	75865024	6026	75860339	75862339	Gsdmd	+	0	16.55718058	11.02449382	98.58086332	0.24995094	0.005773194	0.309702891	39.11296023	2.068182741	122.4701296	0.821227163	0.54144548	0.894427172
chr15_75891476_75895218	chr15	75891476	75895218	6028	75894481	75896481	Naprt1	-	0	22.82761553	12.60039482	104.1409182	0.182095486	0.004668542	0.250443822	47.3853471	1.208240974	124.3756629	0.737765766	0.54144548	0.894427172
chr15_75907977_75911349	chr15	75907977	75911349	6029	75907735	75909735	Tigd5	+	0	32.70894894	8.544758705	113.4360365	0.057832741	0.002620267	0.140564176	46.62966327	2.05598016	130.5861096	0.820398998	0.54144548	0.894427172
chr15_75919494_75922270	chr15	75919494	75922270	6030	75921560	75923560	Pycrl	-	0	25.22619372	13.02656367	80.83418888	0.026630528	0.00188188	0.100953387	29.43665406	1.175028824	88.55258686	0.73322351	0.54144548	0.894427172
chr15_75927931_75930370	chr15	75927931	75930370	6031	75929730	75931730	Tsta3	-	0	22.18801612	11.38172362	70.66990689	0.000235453	0.000243131	0.013042765	29.07177303	1.482290133	76.42708978	0.770865322	0.54144548	0.894427172
chr15_75940542_75945104	chr15	75940542	75945104	6032	75938952	75940952	Zfp623	+	0	19.67612064	14.27808082	103.4596459	0.245783207	0.005706935	0.306148418	34.77565944	2.398213032	120.5412181	0.840885153	0.54144548	0.894427172
chr15_75968504_75970271	chr15	75968504	75970271	6033	75967185	75969185	Zfp707	+	0	14.78662084	13.16012356	48.21689173	0.013088046	0.001375536	0.073790592	25.52303267	3.219070677	58.58146609	0.430311652	0.54144548	0.894427172
chr15_75980320_75982630	chr15	75980320	75982630	6035	75982285	75984285	2410075B13Rik	-	0	4.620119903	8.063020577	46.90819348	0.470765161	0.009407336	0.504656351	14.46176003	0.989981369	52.32249007	0.705493899	0.54144548	0.894427172
chr15_76005964_76010673	chr15	76005964	76010673	6036	76014336	76016336	Fam83h	-	3664	54.5847508	9.279783142	209.9242673	0.110194123	0.003516631	0.188649585	65.0252812	2.490167055	223.7421475	0.845524509	0.54144548	0.894427172
chr15_76067652_76070583	chr15	76067652	76070583	6037	76069730	76071730	Scrib	-	0	9.964120812	10.58624679	62.41379282	0.350869198	0.007402959	0.397131573	27.45305035	1.573753366	72.64749859	0.780363673	0.54144548	0.894427172
chr15_76079215_76082711	chr15	76079215	76082711	6038	76080946	76082946	Puf60	-	0	24.53319384	12.38421805	126.6974515	0.201830341	0.004990726	0.267727379	54.21297491	1.886066999	141.9213914	0.80800336	0.54144548	0.894427172
chr15_76113622_76120188	chr15	76113622	76120188	6040	76120195	76122195	Eppk1	-	8	69.17352643	13.4833846	211.6929547	0.056893304	0.002606487	0.139824942	81.40689085	1.484805107	228.9399932	0.771136034	0.54144548	0.894427172
chr15_76123177_76126844	chr15	76123177	76126844	6041	76126556	76128556	BC024139	-	0	9.147319944	13.96300703	58.03916625	0.19054997	0.004800327	0.25751341	25.16120552	2.735306876	75.3646726	0.375867736	0.54144548	0.894427172
chr15_76207517_76209191	chr15	76207517	76209191	6044	76215673	76217673	Mir1942	-	6483	11.85536412	9.708541836	41.59945613	0.006108832	0.000975744	0.052343756	18.07244308	1.792852771	49.07722057	0.800462494	0.54144548	0.894427172
chr15_76242367_76244184	chr15	76242367	76244184	6045	76243440	76245440	Parp10	-	0	16.19899319	12.74638711	58.27954423	0.081289997	0.003026117	0.162335985	27.6369809	3.209857844	65.7734803	0.428917084	0.54144548	0.894427172
chr15_76246681_76248501	chr15	76246681	76248501	6046	76244807	76246807	Grina	+	0	10.28260004	12.00664838	43.6456595	0.385800377	0.007976636	0.427906486	24.66925881	0.777151587	59.52813554	0.667855921	0.54144548	0.894427172
chr15_76268327_76271165	chr15	76268327	76271165	6047	76269839	76271839	Gm10872	-	0	15.5235499	13.8797185	50.13681739	0.010473349	0.001228243	0.065889071	26.75142851	1.125141002	78.75005436	0.726161698	0.54144548	0.894427172
chr15_76293002_76295450	chr15	76293002	76295450	6049	76292434	76294434	Gm10345	+	0	9.300027054	11.59761576	35.80275781	0.028451494	0.001934992	0.103802617	23.30544795	3.131980563	56.84992705	0.428875344	0.54144548	0.894427172
chr15_76305796_76307983	chr15	76305796	76307983	6050	76307245	76309245	Oplah	-	0	7.404551731	12.68929559	28.09538504	0.013969259	0.001416887	0.076008859	23.27428295	3.114157139	46.34064212	0.426108176	0.54144548	0.894427172
chr15_76325744_76329099	chr15	76325744	76329099	6052	76325397	76327397	Exosc4	+	0	22.04713273	14.12169451	89.58586895	0.147139383	0.004117791	0.220898809	46.52912299	3.486406516	101.5909296	0.457382332	0.54144548	0.894427172
chr15_76331227_76332424	chr15	76331227	76332424	6053	76329294	76331294	Gpaa1	+	0	14.01944645	11.99536457	37.4353316	0.005658954	0.000949758	0.050949729	14.4832779	0.805029544	41.04241355	0.67317296	0.54144548	0.894427172
chr15_76342818_76346717	chr15	76342818	76346717	6054	76341523	76343523	Cyc1	+	0	33.2368039	10.21929506	129.2489164	0.039812058	0.002236209	0.119961362	41.13041739	1.224435607	134.7792964	0.739935824	0.54144548	0.894427172
chr15_76348749_76353293	chr15	76348749	76353293	6055	76349294	76351294	Maf1	+	0	19.75277286	12.27409118	130.3357769	0.380388211	0.007883983	0.42293611	61.65054277	3.461929904	150.0986319	0.4539633	0.54144548	0.894427172
chr15_76368257_76370113	chr15	76368257	76370113	6056	76366898	76368898	Fam203a	+	0	15.98861246	10.08044246	43.89994181	0.000170483	0.000221101	0.011860983	15.5518928	1.194281609	50.56817172	0.735871794	0.54144548	0.894427172
chr15_76380427_76381479	chr15	76380427	76381479	6057	76378513	76380513	Heatr7a	+	0	11.82476579	9.963240626	30.28892759	0.003788753	0.000795904	0.042696242	13.60315008	0.855676615	35.60885071	0.682523329	0.54144548	0.894427172
chr15_76476344_76479001	chr15	76476344	76479001	6058	76475445	76477445	Hsf1	+	0	12.08953496	11.51084037	60.65510177	0.079148389	0.00298388	0.1600702	27.72360177	0.860608842	75.04894059	0.683413059	0.54144548	0.894427172
chr15_76508913_76512094	chr15	76508913	76512094	6059	76511818	76513818	Dgat1	-	0	61.21742242	10.4221615	202.0301461	0.018951252	0.001619104	0.086856814	57.73040686	1.622133612	210.2805996	0.78511086	0.54144548	0.894427172
chr15_76538053_76538825	chr15	76538053	76538825	6060	76536943	76538943	Slc52a2	+	0	9.864506394	8.284891298	33.66508699	0.048149893	0.00241861	0.129746305	10.88774001	2.826639402	40.33854191	0.859946067	0.54144548	0.894427172
chr15_76548264_76549174	chr15	76548264	76549174	6061	76538746	76540746	Fbxl6	-	7519	15.18527397	14.75643215	30.1674924	0.005903327	0.000963578	0.05169112	16.0188996	1.3518523	39.70439376	0.756036018	0.54144548	0.894427172
chr15_76573642_76580596	chr15	76573642	76580596	6063	76574359	76576359	Adck5	+	0	79.60149173	13.1110968	303.2841558	0.142309432	0.00403814	0.21662591	126.0788071	0.987074879	302.7639069	0.705023469	0.54144548	0.894427172
chr15_76605664_76607849	chr15	76605664	76607849	6064	76607591	76609591	Cpsf1	-	0	11.27070191	14.4628912	55.78180284	0.160374454	0.004318839	0.231684025	21.87764856	0.865132132	59.94041489	0.68422582	0.54144548	0.894427172
chr15_76614510_76621058	chr15	76614510	76621058	6065	76616852	76618852	Slc39a4	-	0	72.80839793	11.47760528	295.5056646	0.041308507	0.00227325	0.121948472	101.4861439	1.377565424	295.0350442	0.759085723	0.54144548	0.894427172
chr15_76624359_76628624	chr15	76624359	76628624	6066	76626027	76628027	Vps28	-	0	21.63658466	11.00955846	116.57582	0.070500099	0.002840095	0.152356844	45.7549974	1.210275404	121.2453297	0.738039973	0.54144548	0.894427172
chr15_76637456_76640792	chr15	76637456	76640792	6067	76639929	76641929	Tonsl	-	0	8.640660261	13.9529119	61.06304162	0.169175526	0.004467	0.239632097	25.41031656	1.268679196	67.91687791	0.745718703	0.54144548	0.894427172
chr15_76653523_76658343	chr15	76653523	76658343	6068	76658641	76660641	Kifc2	+	299	29.11516188	8.257405594	157.2881057	0.211056765	0.005136948	0.275571453	72.26272973	3.211110577	168.4600411	0.429106945	0.54144548	0.894427172
chr15_76670375_76672977	chr15	76670375	76672977	6069	76669680	76671680	Ppp1r16a	+	0	17.27059461	13.14282067	69.93234549	0.233065454	0.005495792	0.294821627	37.39526704	3.457043123	86.00632026	0.453277268	0.54144548	0.894427172
chr15_76694081_76698221	chr15	76694081	76698221	6071	76694764	76696764	Gpt	+	0	35.87459656	11.01366012	143.992682	0.057615608	0.002614582	0.140259219	44.52981268	1.917315038	169.3830186	0.81040921	0.54144548	0.894427172
chr15_76709735_76711992	chr15	76709735	76711992	6072	76708740	76710740	Lrrc14	+	0	16.95612624	10.28000227	54.64437948	0.064766308	0.002739568	0.146964039	22.96154876	0.871186848	64.5907841	0.685308981	0.54144548	0.894427172
chr15_76714961_76716619	chr15	76714961	76716619	6073	76710559	76712559	Recql4	-	2403	7.864378456	14.62247968	32.7743162	0.397086465	0.008165255	0.438024911	15.36878545	1.355389273	47.49839674	0.756459341	0.54144548	0.894427172
chr15_76722205_76725751	chr15	76722205	76725751	6074	76722173	76724173	Lrrc24	-	0	29.75961653	11.37537025	112.6265744	0.04232495	0.002297622	0.123255874	45.70129205	1.219807024	120.4168916	0.739318559	0.54144548	0.894427172
chr15_76879022_76880710	chr15	76879022	76880710	6075	76877276	76879276	Zfp7	+	0	10.09256461	10.43373523	44.60023015	0.002630517	0.000686278	0.036815383	12.37876082	4.366210932	48.86003682	0.891929307	0.54144548	0.894427172
chr15_76898543_76901382	chr15	76898543	76901382	6076	76897941	76899941	Commd5	+	0	24.95245817	11.70105091	88.59284869	0.047675324	0.00240875	0.129217337	33.3776727	0.87951986	95.36259326	0.686790831	0.54144548	0.894427172
chr15_76903439_76906131	chr15	76903439	76906131	6077	76902071	76904071	Rpl8	+	0	26.68252403	12.36797419	103.7761091	0.035617421	0.002134254	0.11449203	27.38044621	3.08907803	100.9843093	0.868839466	0.54144548	0.894427172
chr15_76947891_76949681	chr15	76947891	76949681	6078	76946544	76948544	1110038F14Rik	+	0	11.18171943	11.75396745	56.31971847	0.1348374	0.003920762	0.210329182	25.22706844	1.438989464	70.90823242	0.76611649	0.54144548	0.894427172
chr15_77054152_77057176	chr15	77054152	77057176	6079	77050668	77052668	Mb	-	1485	12.01808202	14.0152523	59.26102773	0.0444356	0.002347484	0.125930749	30.4989545	2.620737866	53.24333293	0.367894798	0.54144548	0.894427172
chr15_77304620_77307745	chr15	77304620	77307745	6082	77307053	77309053	Rbfox2	-	0	13.78910525	9.111770112	77.1627192	0.411395588	0.008403261	0.450792766	27.32347653	1.353679443	85.4882981	0.756254853	0.54144548	0.894427172
chr15_77394553_77399460	chr15	77394553	77399460	6084	77399110	77401110	Apol7a	-	0	37.18939906	14.3910465	139.5941512	0.186493553	0.004736448	0.25408663	48.02003187	1.349216046	162.359766	0.755719698	0.54144548	0.894427172
chr15_77409955_77411235	chr15	77409955	77411235	6085	77411080	77413080	Apol9a	-	0	7.873159376	17.3960402	23.71408095	0.207254506	0.005076769	0.272343181	22.27859197	2.895915566	39.24509592	0.403077182	0.54144548	0.894427172
chr15_77482613_77483712	chr15	77482613	77483712	6086	77475047	77477047	Apol10a	+	5567	11.65230785	11.32815597	48.03068709	6.8906E-05	0.000140749	0.007550472	17.07548383	1.618442893	51.33359818	0.784755206	0.54144548	0.894427172
chr15_77840125_77842292	chr15	77840125	77842292	6091	77842115	77844115	Myh9	-	0	39.53630995	10.4830357	139.4023535	0.02256027	0.001749433	0.093848303	41.90885152	1.740368353	142.4356588	0.79596409	0.54144548	0.894427172
chr15_77927480_77930938	chr15	77927480	77930938	6095	77928994	77930994	Txn2	-	0	29.46309839	12.47669147	112.484314	0.004505187	0.000863836	0.046340486	35.02925143	2.888456819	127.2526137	0.862209445	0.54144548	0.894427172
chr15_77968855_77972090	chr15	77968855	77972090	6096	77970824	77972824	Eif3d	-	0	48.45496253	10.45843148	174.2804827	0.057184739	0.002610346	0.140031929	64.45920151	2.024289504	184.6944599	0.818210879	0.54144548	0.894427172
chr15_78234214_78234946	chr15	78234214	78234946	6097	78242811	78244811	Ncf4	+	7866	8.55156219	12.1966933	26.08525266	0.098589966	0.003327802	0.178519861	3.148508423	1.449588108	14.28933872	0.76729438	0.54144548	0.894427172
chr15_78404904_78410930	chr15	78404904	78410930	6098	78404712	78406712	Mpst	+	0	37.65356773	10.30099809	176.9824529	0.254899814	0.005855191	0.31410159	92.99722502	1.183537388	230.6889326	0.734399091	0.54144548	0.894427172
chr15_78530782_78535846	chr15	78530782	78535846	6099	78529651	78531651	C1qtnf6	-	0	29.12688869	12.38528724	113.0569602	0.136736907	0.00395118	0.21196098	39.71416267	1.214753601	113.6268097	0.738641939	0.54144548	0.894427172
chr15_78579887_78582356	chr15	78579887	78582356	6100	78572783	78574783	Rac2	-	5105	41.11814019	13.5111907	103.4582342	0.051526528	0.002488855	0.133514558	22.2355645	2.363909107	89.22629156	0.839068199	0.54144548	0.894427172
chr15_78801762_78804506	chr15	78801762	78804506	6102	78803042	78805042	Card10	-	0	25.86552822	9.012324121	81.97929547	0.073314331	0.002890281	0.15504908	32.47140585	1.643561541	88.55420958	0.787155002	0.54144548	0.894427172
chr15_78842005_78846367	chr15	78842005	78846367	6104	78840647	78842647	Cdc42ep1	+	0	20.9218354	11.00558945	119.1081737	0.362923964	0.007599101	0.407653589	44.11298342	0.739657235	117.8659537	0.660508208	0.54144548	0.894427172
chr15_78852072_78855582	chr15	78852072	78855582	6105	78855529	78857529	Lgals2	-	0	18.10096783	13.7637572	117.8876622	0.077813998	0.002962638	0.158930651	35.20153525	2.231302118	112.3271518	0.831572586	0.54144548	0.894427172
chr15_78856985_78859764	chr15	78856985	78859764	6106	78855529	78857529	Lgals2	-	0	26.22204823	15.04095628	94.35682387	0.165265567	0.004399892	0.236032123	30.75327655	3.316875245	84.19656172	0.444870583	0.54144548	0.894427172
chr15_78874971_78878795	chr15	78874971	78878795	6108	78875190	78877190	Gga1	+	0	52.18058867	10.57861634	197.7134867	0.054261962	0.002554502	0.137036225	63.05489697	1.992748216	196.2776654	0.815978397	0.54144548	0.894427172
chr15_78898638_78900574	chr15	78898638	78900574	6109	78897786	78899786	Sh3bp1	+	0	9.048522591	9.686601248	31.8090006	6.76078E-05	0.000138914	0.007452065	24.18481739	2.048544331	43.43301636	0.27057874	0.54144548	0.894427172
chr15_78934384_78936348	chr15	78934384	78936348	6110	78932933	78934933	Nol12	+	0	12.72708042	11.71354657	50.46364317	0.100905368	0.003363957	0.180459409	17.69131516	1.128328561	56.79395227	0.726621688	0.54144548	0.894427172
chr15_79026251_79031717	chr15	79026251	79031717	6112	79026212	79028212	H1f0	+	0	40.38254498	11.22505751	216.9917981	0.165559346	0.004405687	0.236342976	75.82185404	1.54605818	214.6348097	0.777561492	0.54144548	0.894427172
chr15_79061200_79063058	chr15	79061200	79063058	6113	79062859	79064859	Ankrd54	-	0	10.12817005	11.14379447	51.8334671	0.272094554	0.006143302	0.329557313	15.23885893	2.150807938	60.28076082	0.826631711	0.54144548	0.894427172
chr15_79074249_79076705	chr15	79074249	79076705	6114	79073223	79075223	Eif3l	+	0	13.41125951	11.4026668	56.22540366	0.123191096	0.003725726	0.199866478	23.85684968	1.520641609	77.64073558	0.774933986	0.54144548	0.894427172
chr15_79107939_79111934	chr15	79107939	79111934	6115	79106983	79108983	Micall1	+	0	20.02484777	9.279728726	94.54894385	0.137427634	0.003963794	0.212637643	54.21320971	3.223130224	116.8226007	0.430924898	0.54144548	0.894427172
chr15_79140302_79142838	chr15	79140302	79142838	6116	79139367	79141367	Polr2f	+	0	16.00967419	13.23773438	64.93026252	0.101849425	0.00337824	0.181225628	24.46553215	3.253899442	70.72346731	0.435547899	0.54144548	0.894427172
chr15_79228638_79231161	chr15	79228638	79231161	6117	79227174	79229174	Pick1	+	0	24.41583341	11.41383736	112.2686319	0.386833019	0.007992146	0.428738511	33.87458647	1.901147249	112.7908938	0.809171836	0.54144548	0.894427172
chr15_79280451_79287651	chr15	79280451	79287651	6120	79285509	79287509	Baiap2l2	-	0	71.99248389	11.55087576	292.5783916	0.126155677	0.003776469	0.202588617	97.67772557	2.530774925	347.7262195	0.847470693	0.54144548	0.894427172
chr15_79325391_79329262	chr15	79325391	79329262	6122	79328371	79330371	Pla2g6	-	0	23.51271825	9.206806523	130.9963819	0.320453451	0.00691328	0.370862753	50.47126094	2.950645074	165.0580491	0.864378284	0.54144548	0.894427172
chr15_79345711_79349147	chr15	79345711	79349147	6123	79345678	79347678	Maff	+	0	37.56828309	10.23973005	112.0913499	0.015150622	0.001469064	0.078807916	51.50539959	1.505554062	136.622716	0.773348466	0.54144548	0.894427172
chr15_79367432_79370466	chr15	79367432	79370466	6125	79375300	79377300	Mir1943	-	4835	20.70771411	10.58887799	75.65721014	0.016823524	0.001541401	0.082688397	30.35135347	1.251901445	105.8421255	0.74355055	0.54144548	0.894427172
chr15_79402358_79404232	chr15	79402358	79404232	6127	79403303	79405303	Tmem184b	-	0	15.7178926	12.55878028	52.70679508	0.200267322	0.004965159	0.266355824	23.17013882	1.701340389	67.10702561	0.79249467	0.54144548	0.894427172
chr15_79439332_79443121	chr15	79439332	79443121	6128	79442057	79444057	Csnk1e	-	0	17.20618028	10.95232233	77.60885895	0.137039432	0.003956081	0.212223867	31.84077759	1.562276326	86.96898948	0.779210044	0.54144548	0.894427172
chr15_79543993_79547833	chr15	79543993	79547833	6129	79546741	79548741	Ddx17	-	0	50.04279545	10.44988541	178.4417892	0.123467066	0.003729746	0.200082166	71.80407497	1.273563325	193.6004858	0.746344258	0.54144548	0.894427172
chr15_79657849_79660406	chr15	79657849	79660406	6130	79657227	79659227	Cby1	+	0	6.700762997	10.32584363	62.91117498	0.146144446	0.004098392	0.219858135	28.18365556	1.027419885	82.27184817	0.711452985	0.54144548	0.894427172
