tracking_id	q9_FPKM	q10_FPKM	q11_FPKM	q12_FPKM	q9_FPKM_rep	q10_FPKM_rep	q11_FPKM_rep	q12_FPKM_rep
Eif2c4	0.217106	0.242663	0.533713	0.227682	0.217106	0.242663	0.533713	0.227682
Eif2d	18.015	16.1231	15.6541	13.0869	18.015	16.1231	15.6541	13.0869
Eif2s1	12.2763	8.67072	9.43399	12.2032	12.2763	8.67072	9.43399	12.2032
Eif2s2	150.908	167.648	89.0176	212.998	150.908	167.648	89.0176	212.998
Eif2s3x	22.1026	17.0992	12.1468	18.7136	22.1026	17.0992	12.1468	18.7136
Eif2s3y	35.8222	30.3661	22.3357	25.6859	35.8222	30.3661	22.3357	25.6859
Eif3a	13.4658	9.9184	10.7262	13.4757	13.4658	9.9184	10.7262	13.4757
Eif3b	40.8951	27.3338	26.4461	31.3716	40.8951	27.3338	26.4461	31.3716
Eif3c	51.4989	58.3568	44.7581	61.5454	51.4989	58.3568	44.7581	61.5454
Eif3d	34.8606	27.3382	28.9522	40.6488	34.8606	27.3382	28.9522	40.6488
Eif3e	37.9519	29.3484	29.6913	35.7282	37.9519	29.3484	29.6913	35.7282
Eif3f	75.7141	82.884	78.1263	86.0696	75.7141	82.884	78.1263	86.0696
Eif3g	41.3861	32.7167	35.9363	45.9502	41.3861	32.7167	35.9363	45.9502
Eif3h	102.776	103.444	96.6423	108.102	102.776	103.444	96.6423	108.102
Eif3i	69.7041	60.2898	51.2262	54.1776	69.7041	60.2898	51.2262	54.1776
Eif3j	12.6911	11.7814	10.983	12.4683	12.6911	11.7814	10.983	12.4683
Eif3k	174.016	150.79	140.293	153.145	174.016	150.79	140.293	153.145
Eif3l	37.4478	30.7437	27.5718	31.052	37.4478	30.7437	27.5718	31.052
Eif3m	28.9167	27.5637	25.9703	32.1251	28.9167	27.5637	25.9703	32.1251
Eif4a1	199.109	170.695	159.984	177.468	199.109	170.695	159.984	177.468
Eif4a2	89.1064	88.2465	68.298	85.8694	89.1064	88.2465	68.298	85.8694
Eif4a3	32.3967	29.07	33.013	42.1027	32.3967	29.07	33.013	42.1027
Eif4b	48.3218	47.379	39.5806	50.1431	48.3218	47.379	39.5806	50.1431
Eif4e	15.3408	12.505	12.597	13.7176	15.3408	12.505	12.597	13.7176
Eif4e1b	0	0	0	0	0	0	0	0
Eif4e2	41.6944	42.2202	36.3345	40.1071	41.6944	42.2202	36.3345	40.1071
Eif4e3	6.50143	5.46277	7.54488	6.66027	6.50143	5.46277	7.54488	6.66027
Eif4ebp1	46.3687	65.6396	53.9213	53.3616	46.3687	65.6396	53.9213	53.3616
Eif4ebp2	17.307	20.6447	14.0232	21.1776	17.307	20.6447	14.0232	21.1776
Eif4ebp3	29.9444	36.8727	50.8414	34.0577	29.9444	36.8727	50.8414	34.0577
Eif4enif1	11.0799	10.8908	10.2338	10.0918	11.0799	10.8908	10.2338	10.0918
Eif4g1	40.1543	34.1531	33.0144	36.2489	40.1543	34.1531	33.0144	36.2489
Eif4g2	47.5142	47.9731	38.4938	58.7687	47.5142	47.9731	38.4938	58.7687
Eif4g3	8.8259	7.38712	7.53522	9.02208	8.8259	7.38712	7.53522	9.02208
Eif4h	157.684	182.175	137.724	173.786	157.684	182.175	137.724	173.786
Eif5	40.3761	42.1597	34.4269	40.5901	40.3761	42.1597	34.4269	40.5901
Eif5a	398.613	320.718	274.668	279.275	398.613	320.718	274.668	279.275
Eif5a2	0.0537143	0.124522	0.129352	0.063249	0.0537143	0.124522	0.129352	0.063249
Eif5b	10.114	7.48036	8.49923	8.29401	10.114	7.48036	8.49923	8.29401
Eif6	325.165	367.664	265.872	272.244	325.165	367.664	265.872	272.244
Elac1	2.98529	2.7337	3.58007	3.35109	2.98529	2.7337	3.58007	3.35109
Elac2	2.69595	2.48009	1.7366	2.76299	2.69595	2.48009	1.7366	2.76299
Elane	0	0	0	0	0	0	0	0
Elavl1	7.40075	6.43192	6.15327	6.86067	7.40075	6.43192	6.15327	6.86067
Elavl2	0	0	0	0	0	0	0	0
Elavl3	0	0.070639	0.0285361	0.0156974	0	0.070639	0.0285361	0.0156974
Elavl4	0	0.0239348	0.0580163	0.021275	0	0.0239348	0.0580163	0.021275
Elf1	12.114	14.9861	9.62113	12.9624	12.114	14.9861	9.62113	12.9624
Elf2	7.4949	8.85983	7.40891	7.66085	7.4949	8.85983	7.40891	7.66085
Elf3	300.402	226.332	216.31	432.138	300.402	226.332	216.31	432.138
Elf4	19.5655	26.7134	17.9491	20.8876	19.5655	26.7134	17.9491	20.8876
Elf5	0	0	0	0.0394606	0	0	0	0.0394606
Elfn1	0	0.0234681	0	0	0	0.0234681	0	0
Elfn2	0	0	0.0147769	0	0	0	0.0147769	0
Elk1	0.487214	0.40763	0.576348	0.543504	0.487214	0.40763	0.576348	0.543504
Elk3	0.978641	1.4796	1.48575	1.57823	0.978641	1.4796	1.48575	1.57823
Elk4	2.07752	1.54806	1.27059	1.74735	2.07752	1.54806	1.27059	1.74735
Ell	29.8572	30.9653	29.606	28.5235	29.8572	30.9653	29.606	28.5235
Ell2	8.61209	15.2333	14.1657	11.6282	8.61209	15.2333	14.1657	11.6282
Ell3	1.16791	2.20466	2.67186	2.52696	1.16791	2.20466	2.67186	2.52696
Elmo1	8.07679	10.9105	7.08365	7.36659	8.07679	10.9105	7.08365	7.36659
Elmo2	5.4867	6.86699	9.95455	6.18096	5.4867	6.86699	9.95455	6.18096
Elmo3	29.1578	31.4752	26.5872	30.2054	29.1578	31.4752	26.5872	30.2054
Elmod1	0	0	0.0286776	0	0	0	0.0286776	0
Elmod2	3.46725	3.76659	3.97173	3.34805	3.46725	3.76659	3.97173	3.34805
Elmod3	18.7559	18.7064	17.2321	16.903	18.7559	18.7064	17.2321	16.903
Eln	0.359568	0.404873	1.01983	0.592752	0.359568	0.404873	1.01983	0.592752
Elof1	55.1808	48.587	47.383	52.0403	55.1808	48.587	47.383	52.0403
Elovl1	120.655	214.262	246.536	141.661	120.655	214.262	246.536	141.661
Elovl2	0.0236014	0.0234487	0	0.0416863	0.0236014	0.0234487	0	0.0416863
Elovl3	0	0	0	0	0	0	0	0
Elovl4	0	0	0.0246937	0.0271685	0	0	0.0246937	0.0271685
Elovl5	8.25425	10.5817	8.65628	10.6992	8.25425	10.5817	8.65628	10.6992
Elovl6	27.7377	19.7458	17.8459	24.8386	27.7377	19.7458	17.8459	24.8386
Elovl7	19.3628	14.0457	15.3718	21.2953	19.3628	14.0457	15.3718	21.2953
Elp2	7.66462	5.30744	5.91278	7.2963	7.66462	5.30744	5.91278	7.2963
Elp3	3.81558	3.07807	3.14135	3.62885	3.81558	3.07807	3.14135	3.62885
Elp4	1.27524	1.01359	0.744477	0.941919	1.27524	1.01359	0.744477	0.941919
Eltd1	0.681169	1.20071	1.58744	1.45539	0.681169	1.20071	1.58744	1.45539
Emb	1.17066	1.23357	2.19263	1.94237	1.17066	1.23357	2.19263	1.94237
Emcn	6.34381	7.94186	8.37744	7.72184	6.34381	7.94186	8.37744	7.72184
Emd	16.257	14.6764	13.2379	15.3924	16.257	14.6764	13.2379	15.3924
Eme1	34.717	32.0076	23.8867	22.2741	34.717	32.0076	23.8867	22.2741
Eme2	8.67075	5.37605	5.28551	5.8726	8.67075	5.37605	5.28551	5.8726
Emg1	74.5152	41.9418	47.9171	49.1067	74.5152	41.9418	47.9171	49.1067
Emid1	2.71482	6.04384	5.89197	5.59426	2.71482	6.04384	5.89197	5.59426
Emid2	0	0	0	0.0302877	0	0	0	0.0302877
Emilin1	5.12931	4.59957	6.14438	5.06414	5.12931	4.59957	6.14438	5.06414
Emilin2	0.0694085	0.229865	0.167145	0.102161	0.0694085	0.229865	0.167145	0.102161
Emilin3	0.128253	0.178392	0.12354	0.113264	0.128253	0.178392	0.12354	0.113264
Eml1	0.434635	0.599776	1.91893	0.66108	0.434635	0.599776	1.91893	0.66108
Eml2	4.60137	4.61316	4.36514	4.8394	4.60137	4.61316	4.36514	4.8394
Eml3	5.04292	4.60947	4.71884	5.24248	5.04292	4.60947	4.71884	5.24248
Eml4	9.58142	7.78229	6.42799	8.81674	9.58142	7.78229	6.42799	8.81674
Eml5	0.673055	0.565822	0.588756	0.602016	0.673055	0.565822	0.588756	0.602016
Eml6	0.141473	0.162177	0.174706	0.0961044	0.141473	0.162177	0.174706	0.0961044
Emp1	169.229	292.355	213.639	227.277	169.229	292.355	213.639	227.277
Emp2	1.16597	0.473902	1.55281	1.12332	1.16597	0.473902	1.55281	1.12332
Emp3	4.97414	5.71391	6.48807	4.25538	4.97414	5.71391	6.48807	4.25538
Emr1	0.507604	0.476301	0.74701	1.1207	0.507604	0.476301	0.74701	1.1207
Emr4	0.156527	0.0259191	0.251293	0.046078	0.156527	0.0259191	0.251293	0.046078
Emx1	0	0	0	0	0	0	0	0
Emx2	0	0	0	0	0	0	0	0
Emx2os	0.0355791	0	0	0	0.0355791	0	0	0
En1	0	0	0	0	0	0	0	0
En2	0	0	0	0	0	0	0	0
Enah	0	0.103802	0.503199	0.113104	0	0.103802	0.503199	0.113104
Enam	0	0.0161121	0.0130177	0	0	0.0161121	0.0130177	0
Enc1	3.45643	3.73431	4.1542	4.10333	3.45643	3.73431	4.1542	4.10333
Endod1	64.9337	61.9577	44.7669	86.683	64.9337	61.9577	44.7669	86.683
Endog	4.56834	7.42708	14.0015	6.78519	4.56834	7.42708	14.0015	6.78519
Endou	0.194926	0.27113	0.375527	0.137716	0.194926	0.27113	0.375527	0.137716
Eng	5.27969	7.32207	8.49335	7.93849	5.27969	7.32207	8.49335	7.93849
Engase	2.67513	2.03919	2.33248	1.7515	2.67513	2.03919	2.33248	1.7515
Enho	0.658929	0.490999	1.05786	0.581921	0.658929	0.490999	1.05786	0.581921
Enkur	0.863508	0.85792	0.970409	1.44892	0.863508	0.85792	0.970409	1.44892
Eno1	52.2619	64.4693	45.5743	87.2366	52.2619	64.4693	45.5743	87.2366
Eno2	0.353427	0.35114	0.539031	0.249698	0.353427	0.35114	0.539031	0.249698
Eno3	179.954	352.616	94.8213	131.008	179.954	352.616	94.8213	131.008
Eno4	0.0363011	0.0721323	0.0291393	0.128234	0.0363011	0.0721323	0.0291393	0.128234
Enoph1	20.8996	16.2454	19.7618	18.8105	20.8996	16.2454	19.7618	18.8105
Enox	0.0718533	0.0237961	0.0769035	0.0846078	0.0718533	0.0237961	0.0769035	0.0846078
Enox1	0.0260235	0.0517191	0.0626808	0.0689612	0.0260235	0.0517191	0.0626808	0.0689612
Enox2	4.13731	4.63904	3.36852	4.35845	4.13731	4.63904	3.36852	4.35845
Enpep	779.499	1590.37	1094.7	1138.81	779.499	1590.37	1094.7	1138.81
Enpp1	1.36303	0.818169	1.09412	1.00311	1.36303	0.818169	1.09412	1.00311
Enpp2	0.169368	0.168272	0.838385	0.149574	0.169368	0.168272	0.838385	0.149574
Enpp3	37.6126	20.0064	5.90658	0.725258	37.6126	20.0064	5.90658	0.725258
Enpp4	0.768112	1.09579	0.790479	0.887064	0.768112	1.09579	0.790479	0.887064
Enpp5	2.10162	2.9612	2.05508	2.6549	2.10162	2.9612	2.05508	2.6549
Enpp6	0.0299762	0.119129	0.0240623	0.0264729	0.0299762	0.119129	0.0240623	0.0264729
Enpp7	223.106	273.327	199.547	81.7659	223.106	273.327	199.547	81.7659
Ensa	50.0972	59.8546	54.0207	52.6724	50.0972	59.8546	54.0207	52.6724
Enthd1	0	0	0.0361363	0	0	0	0.0361363	0
Entpd1	0.901828	0.938658	1.36164	1.04295	0.901828	0.938658	1.36164	1.04295
Entpd2	30.0085	28.3383	24.6844	26.895	30.0085	28.3383	24.6844	26.895
Entpd3	0	0	0.105964	0.0233159	0	0	0.105964	0.0233159
Entpd4	0	0	0	0	0	0	0	0
Entpd5	59.9519	69.359	47.9923	44.5108	59.9519	69.359	47.9923	44.5108
Entpd6	9.90084	7.94365	6.95784	9.40364	9.90084	7.94365	6.95784	9.40364
Entpd7	10.7039	13.2277	13.771	6.90193	10.7039	13.2277	13.771	6.90193
Entpd8	202.889	177.692	147.037	157.01	202.889	177.692	147.037	157.01
Eny2	15.8848	13.8667	11.6987	10.9299	15.8848	13.8667	11.6987	10.9299
Eomes	0.0248165	0	0.0398466	0	0.0248165	0	0.0398466	0
Ep300	5.21559	6.86593	5.53117	6.02329	5.21559	6.86593	5.53117	6.02329
Ep400	4.56829	3.83241	3.86393	4.22926	4.56829	3.83241	3.86393	4.22926
Epas1	9.79139	13.9964	13.6609	14.7647	9.79139	13.9964	13.6609	14.7647
Epb4.1	15.6678	9.76815	9.11512	11.1661	15.6678	9.76815	9.11512	11.1661
Epb4.1l1	9.03788	6.08838	6.17627	10.4014	9.03788	6.08838	6.17627	10.4014
Epb4.1l2	3.28219	3.65812	4.57688	4.51513	3.28219	3.65812	4.57688	4.51513
Epb4.1l3	49.6004	75.6269	67.6782	42.6603	49.6004	75.6269	67.6782	42.6603
Epb4.1l4a	2.25579	2.98826	4.90413	6.12175	2.25579	2.98826	4.90413	6.12175
Epb4.1l4b	154.948	175.263	142.275	176.218	154.948	175.263	142.275	176.218
Epb4.1l5	3.88389	3.56281	3.40179	5.50528	3.88389	3.56281	3.40179	5.50528
Epb4.2	0	0	0	0	0	0	0	0
Epb4.9	0.0693181	0.0229452	0.0556393	0.061215	0.0693181	0.0229452	0.0556393	0.061215
Epc1	4.39725	6.0622	5.02848	4.82083	4.39725	6.0622	5.02848	4.82083
Epc2	2.518	3.75255	2.8496	2.77054	2.518	3.75255	2.8496	2.77054
Epcam	1917.19	2249.09	1564.62	1854.48	1917.19	2249.09	1564.62	1854.48
Epdr1	0.157192	0.117131	0.346996	0.0694107	0.157192	0.117131	0.346996	0.0694107
Epgn	0.171676	0.11371	0.0918709	0.101075	0.171676	0.11371	0.0918709	0.101075
Epha1	44.8759	69.2936	55.1329	32.7958	44.8759	69.2936	55.1329	32.7958
Epha10	0	0	0	0	0	0	0	0
Epha2	46.5971	94.8533	36.7025	53.257	46.5971	94.8533	36.7025	53.257
Epha3	0	0	0	0	0	0	0	0
Epha4	0.139969	0.041719	0.202239	0.173056	0.139969	0.041719	0.202239	0.173056
Epha5	0	0	0	0	0	0	0	0
Epha6	0	0	0	0	0	0	0	0
Epha7	0.0262607	0.0260907	0.0526994	0.0231916	0.0262607	0.0260907	0.0526994	0.0231916
Epha8	0	0	0	0	0	0	0	0
Ephb1	0.0592586	0.137381	0.0634238	0.13956	0.0592586	0.137381	0.0634238	0.13956
Ephb2	6.39136	3.91056	3.12941	3.88984	6.39136	3.91056	3.12941	3.88984
Ephb3	0.587401	0.518756	0.908103	0.557178	0.587401	0.518756	0.908103	0.557178
Ephb4	1.8268	1.79436	2.99948	1.6393	1.8268	1.79436	2.99948	1.6393
Ephb6	0.096506	0	0.271133	0.0213068	0.096506	0	0.271133	0.0213068
Ephx1	2.29147	3.91116	5.42386	2.802	2.29147	3.91116	5.42386	2.802
Ephx2	44.1932	61.6005	111.427	65.3508	44.1932	61.6005	111.427	65.3508
Ephx3	0.155129	0.0770625	0.249048	0.0684996	0.155129	0.0770625	0.249048	0.0684996
Ephx4	0	0.161954	0.0654246	0	0	0.161954	0.0654246	0
Epm2a	0	0	0	0	0	0	0	0
Epm2aip1	1.95934	1.84993	1.82678	2.02054	1.95934	1.84993	1.82678	2.02054
Epn1	220.191	234.066	223.587	233.678	220.191	234.066	223.587	233.678
Epn2	1.30586	1.8504	2.38861	1.66935	1.30586	1.8504	2.38861	1.66935
Epn3	0.163098	0.0925959	0.149624	0.0617302	0.163098	0.0925959	0.149624	0.0617302
Epo	0	0	0	0	0	0	0	0
Epor	0.105631	0.157422	0.423959	0.139929	0.105631	0.157422	0.423959	0.139929
Eppk1	3.36146	2.62839	3.15808	2.65362	3.36146	2.62839	3.15808	2.65362
Eprs	7.80534	5.84821	5.62854	6.33908	7.80534	5.84821	5.62854	6.33908
Eps15	7.25509	8.11694	8.18098	8.85092	7.25509	8.11694	8.18098	8.85092
Eps15l1	12.6633	13.0424	12.1726	12.4745	12.6633	13.0424	12.1726	12.4745
Eps8	95.6606	109.407	65.2141	109.515	95.6606	109.407	65.2141	109.515
Eps8l1	1.33224	0.882412	0.712937	0.522907	1.33224	0.882412	0.712937	0.522907
Eps8l2	294.336	338.236	308.647	310.527	294.336	338.236	308.647	310.527
Eps8l3	263.569	429.676	302.572	366.331	263.569	429.676	302.572	366.331
Epsti1	20.7037	21.8503	23.5839	21.652	20.7037	21.8503	23.5839	21.652
Ept1	42.5505	49.215	33.0659	36.6436	42.5505	49.215	33.0659	36.6436
Epx	0	0	0	0	0	0	0	0
Epyc	0	0	0	0	0	0	0	0
Eral1	7.25359	4.71023	5.06143	5.61036	7.25359	4.71023	5.06143	5.61036
Erap1	10.1044	11.4029	9.77284	11.8052	10.1044	11.4029	9.77284	11.8052
Eras	0	0	0	0	0	0	0	0
Erbb2	42.4706	37.7363	29.9864	43.2871	42.4706	37.7363	29.9864	43.2871
Erbb2ip	52.7042	65.3782	39.7358	52.6477	52.7042	65.3782	39.7358	52.6477
Erbb3	35.2984	38.106	22.1662	46.2934	35.2984	38.106	22.1662	46.2934
Erbb4	0	0	0	0	0	0	0	0
Erc1	1.34229	1.3137	1.60104	1.54812	1.34229	1.3137	1.60104	1.54812
Erc2	0.641542	0.507015	0.713942	0.630948	0.641542	0.507015	0.713942	0.630948
Ercc1	4.89472	6.22469	6.0469	5.10076	4.89472	6.22469	6.0469	5.10076
Ercc2	4.7197	2.8033	3.23263	3.80566	4.7197	2.8033	3.23263	3.80566
Ercc3	13.2015	15.8083	14.5291	15.9846	13.2015	15.8083	14.5291	15.9846
Ercc4	1.87283	1.74278	2.15974	1.86361	1.87283	1.74278	2.15974	1.86361
Ercc5	2.77093	2.57394	3.09226	2.86488	2.77093	2.57394	3.09226	2.86488
Ercc6	1.6791	1.60607	1.97571	1.29866	1.6791	1.60607	1.97571	1.29866
Ercc6l	0.386401	0.19195	0.258474	0.132705	0.386401	0.19195	0.258474	0.132705
Ercc8	2.3897	1.79188	1.19438	1.87151	2.3897	1.79188	1.19438	1.87151
Erdr1	54.6936	32.0962	53.9142	42.5956	54.6936	32.0962	53.9142	42.5956
Ereg	18.0113	29.9834	15.8057	21.6449	18.0113	29.9834	15.8057	21.6449
Erf	4.23685	4.46768	3.79741	3.44327	4.23685	4.46768	3.79741	3.44327
Erg	0.298796	0.593725	0.548224	0.339269	0.298796	0.593725	0.548224	0.339269
Ergic1	12.0401	9.43494	9.22913	12.1605	12.0401	9.43494	9.22913	12.1605
Ergic2	18.6606	19.0753	18.8572	17.1188	18.6606	19.0753	18.8572	17.1188
Ergic3	138.316	169.746	149.383	153.314	138.316	169.746	149.383	153.314
Erh	75.1724	45.993	44.7734	50.5092	75.1724	45.993	44.7734	50.5092
Eri1	2.37985	2.66219	2.13674	2.6466	2.37985	2.66219	2.13674	2.6466
Eri2	0.586102	0.632944	0.654569	0.562613	0.586102	0.632944	0.654569	0.562613
Eri3	7.8333	6.72417	7.74669	6.80714	7.8333	6.72417	7.74669	6.80714
Erich1	3.9336	2.97763	2.25539	3.47388	3.9336	2.97763	2.25539	3.47388
Erlec1	6.13805	9.30254	6.43028	6.36244	6.13805	9.30254	6.43028	6.36244
Erlin1	27.7206	43.11	26.0306	19.4438	27.7206	43.11	26.0306	19.4438
Erlin2	36.9234	39.3032	27.0632	32.5272	36.9234	39.3032	27.0632	32.5272
Ermap	0.0197224	0	0.0791571	0.121922	0.0197224	0	0.0791571	0.121922
Ermn	0.206814	0.179791	0.207515	0.182644	0.206814	0.179791	0.207515	0.182644
Ermp1	8.96883	7.43387	6.86794	9.27723	8.96883	7.43387	6.86794	9.27723
Ern1	1.43206	0.948526	0.930573	1.30484	1.43206	0.948526	0.930573	1.30484
Ern2	3.31412	5.04672	4.22663	3.91152	3.31412	5.04672	4.22663	3.91152
Ero1l	50.2121	42.3273	20.9369	28.6223	50.2121	42.3273	20.9369	28.6223
Ero1lb	1.82737	1.58332	1.73975	1.63257	1.82737	1.58332	1.73975	1.63257
Erp27	0	0	0	0.101399	0	0	0	0.101399
Erp29	84.1724	77.2201	70.1548	81.7834	84.1724	77.2201	70.1548	81.7834
Erp44	54.0358	46.5349	36.2165	41.3641	54.0358	46.5349	36.2165	41.3641
Errfi1	13.5929	35.7608	16.6359	22.0168	13.5929	35.7608	16.6359	22.0168
Erv3	0	0.0268426	0	0.02386	0	0.0268426	0	0.02386
Esam	2.9648	5.63285	6.0541	4.86913	2.9648	5.63285	6.0541	4.86913
Esco1	4.90357	5.22543	4.20597	5.83219	4.90357	5.22543	4.20597	5.83219
Esco2	0.222771	0.158093	0.306551	0.196736	0.222771	0.158093	0.306551	0.196736
Esd	179.406	221.976	175.494	142.675	179.406	221.976	175.494	142.675
Esf1	1.77532	0.775015	1.40348	1.56784	1.77532	0.775015	1.40348	1.56784
Esm1	0.994045	2.19968	1.48706	1.47642	0.994045	2.19968	1.48706	1.47642
Esp24	0	0	0	0	0	0	0	0
Esp3	0	0	0	0	0	0	0	0
Esp38	0	0	0	0	0	0	0	0
Espl1	0.506876	0.238545	0.481827	0.282718	0.506876	0.238545	0.481827	0.282718
Espn	136.641	216.316	216.884	169.733	136.641	216.316	216.884	169.733
Espnl	0	0	0.013137	0.0289062	0	0	0.013137	0.0289062
Esr1	0.0625052	0.0414005	0.0836229	0.0184001	0.0625052	0.0414005	0.0836229	0.0184001
Esr2	0	0	0	0	0	0	0	0
Esrp1	16.4927	16.0834	14.3108	17.2342	16.4927	16.0834	14.3108	17.2342
Esrp2	5.66505	5.55933	7.36513	7.64261	5.66505	5.55933	7.36513	7.64261
Esrra	152.016	151.868	155.513	144.659	152.016	151.868	155.513	144.659
Esrrb	0.128763	0.170575	0.155041	0.0758077	0.128763	0.170575	0.155041	0.0758077
Esrrg	0	0.0334707	0.0270407	0	0	0.0334707	0.0270407	0
Esx1	0	0	0	0	0	0	0	0
Esyt1	7.04499	7.70913	9.96564	9.98509	7.04499	7.70913	9.96564	9.98509
Esyt2	15.5962	17.7454	15.6652	17.0644	15.5962	17.7454	15.6652	17.0644
Esyt3	0.0199986	0.0198692	0.0321063	0.0883068	0.0199986	0.0198692	0.0321063	0.0883068
Etaa1	0.472979	0.427198	0.310636	0.683512	0.472979	0.427198	0.310636	0.683512
Etd	0	0	0	0	0	0	0	0
Etf1	23.4878	18.3718	15.2562	19.6613	23.4878	18.3718	15.2562	19.6613
Etfa	135.89	168.188	119.31	139.569	135.89	168.188	119.31	139.569
Etfb	377.952	432.889	343.869	333.159	377.952	432.889	343.869	333.159
Etfdh	39.0758	44.4043	27.1889	38.7406	39.0758	44.4043	27.1889	38.7406
Ethe1	22.1869	25.5729	19.2624	19.9491	22.1869	25.5729	19.2624	19.9491
Etl4	4.81985	7.0709	5.10877	10.5206	4.81985	7.0709	5.10877	10.5206
Etnk1	23.5548	37.3318	26.2964	24.6659	23.5548	37.3318	26.2964	24.6659
Etnk2	0.495916	0.492707	0.398078	0.474455	0.495916	0.492707	0.398078	0.474455
Etohd2	3.56967	2.90702	2.09035	3.85016	3.56967	2.90702	2.09035	3.85016
Etohi1	0.946892	0.86346	1.12066	1.25434	0.946892	0.86346	1.12066	1.25434
Ets1	1.99633	2.96584	3.17543	3.33718	1.99633	2.96584	3.17543	3.33718
Ets2	52.7492	58.7365	46.4289	54.4239	52.7492	58.7365	46.4289	54.4239
Etv1	0.191233	0.261245	0.134317	0.274437	0.191233	0.261245	0.134317	0.274437
Etv2	0	0	0	0	0	0	0	0
Etv4	0.482873	0.279853	0.290706	0.390903	0.482873	0.279853	0.290706	0.390903
Etv5	0.426588	0.494466	0.837047	0.5651	0.426588	0.494466	0.837047	0.5651
Etv6	5.7138	4.12569	4.76742	6.48166	5.7138	4.12569	4.76742	6.48166
Evc	0.208706	0.311033	0.452334	0.202746	0.208706	0.311033	0.452334	0.202746
Evc2	0.175561	0.261637	0.44039	0.213184	0.175561	0.261637	0.44039	0.213184
Evi2a	1.14106	1.06674	1.7782	2.01584	1.14106	1.06674	1.7782	2.01584
Evi2b	1.03157	0.768657	1.40769	0.819904	1.03157	0.768657	1.40769	0.819904
Evi5	1.44259	1.58413	1.34083	1.74337	1.44259	1.58413	1.34083	1.74337
Evi5l	1.34753	1.72133	2.00884	2.89012	1.34753	1.72133	2.00884	2.89012
Evl	1.79287	1.26365	2.50277	1.38912	1.79287	1.26365	2.50277	1.38912
Evpl	9.20272	10.6831	14.5188	12.258	9.20272	10.6831	14.5188	12.258
Evx1	0	0	0	0	0	0	0	0
Evx2	0	0	0	0	0	0	0	0
Ewsr1	36.3697	30.0408	32.7379	34.7756	36.3697	30.0408	32.7379	34.7756
Exd1	0.612777	0.811748	1.218	0.283466	0.612777	0.811748	1.218	0.283466
Exd2	2.94189	1.80288	1.94217	2.33098	2.94189	1.80288	1.94217	2.33098
Exo1	0.113177	0.0963808	0.220632	0.0713927	0.113177	0.0963808	0.220632	0.0713927
Exoc1	13.2137	13.8545	9.3027	13.5346	13.2137	13.8545	9.3027	13.5346
Exoc2	2.41573	2.46326	2.22831	3.06911	2.41573	2.46326	2.22831	3.06911
Exoc3	9.42824	7.99027	9.33879	11.0846	9.42824	7.99027	9.33879	11.0846
Exoc3l	0.59857	0.483191	0.48048	0.297346	0.59857	0.483191	0.48048	0.297346
Exoc4	1.32068	1.50652	1.23682	1.31752	1.32068	1.50652	1.23682	1.31752
Exoc5	11.277	13.7469	8.41882	12.3893	11.277	13.7469	8.41882	12.3893
Exoc6	5.73175	8.08709	6.26165	6.82905	5.73175	8.08709	6.26165	6.82905
Exoc6b	4.14212	5.2702	6.11104	6.59313	4.14212	5.2702	6.11104	6.59313
Exoc7	12.5443	13.3656	12.2538	13.4943	12.5443	13.3656	12.2538	13.4943
Exoc8	2.0229	2.0571	2.36885	2.19632	2.0229	2.0571	2.36885	2.19632
Exog	0.916402	0.677014	1.13171	0.767798	0.916402	0.677014	1.13171	0.767798
Exosc1	3.20868	1.77861	2.81865	3.68914	3.20868	1.77861	2.81865	3.68914
Exosc10	6.66405	4.31513	5.40255	8.46184	6.66405	4.31513	5.40255	8.46184
Exosc2	4.66165	2.58641	3.2074	3.04754	4.66165	2.58641	3.2074	3.04754
Exosc3	13.7754	12.2456	10.642	10.702	13.7754	12.2456	10.642	10.702
Exosc4	9.96377	8.82328	8.78047	9.99487	9.96377	8.82328	8.78047	9.99487
Exosc5	12.0584	13.7361	14.0185	9.91473	12.0584	13.7361	14.0185	9.91473
Exosc6	4.29029	1.79472	3.75405	3.33832	4.29029	1.79472	3.75405	3.33832
Exosc7	14.4481	8.61275	10.4379	13.5798	14.4481	8.61275	10.4379	13.5798
Exosc8	3.86805	2.48191	4.72209	3.06016	3.86805	2.48191	4.72209	3.06016
Exosc9	11.5436	12.1932	10.9731	14.2186	11.5436	12.1932	10.9731	14.2186
Exph5	7.24153	6.37915	5.43218	9.16594	7.24153	6.37915	5.43218	9.16594
Expi	1.01632	1.00974	2.44743	0.224385	1.01632	1.00974	2.44743	0.224385
Ext1	32.6698	21.848	19.9323	28.3406	32.6698	21.848	19.9323	28.3406
Ext2	9.712	11.5981	11.2293	12.411	9.712	11.5981	11.2293	12.411
Extl1	0.197354	0.653589	0.93291	0.38731	0.197354	0.653589	0.93291	0.38731
Extl2	0.671936	1.01019	1.05313	0.579314	0.671936	1.01019	1.05313	0.579314
Extl3	2.73162	1.82896	2.08546	2.21572	2.73162	1.82896	2.08546	2.21572
Eya1	0.0427577	0.0212383	0.0343213	0	0.0427577	0.0212383	0.0343213	0
Eya2	0.0794342	0	0.0318814	0.105226	0.0794342	0	0.0318814	0.105226
Eya3	7.57993	6.47748	5.59822	6.88628	7.57993	6.47748	5.59822	6.88628
