peak,chr,chromStart,chromEnd,Name,Start_b,End_b,Name_b,Strand,Distance,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr11_120149327_120152118,chr11,120149327,120152118,3484,120151351,120153351,Slc38a10,-,0,21.1338074847,10.9191933522,85.7375869859,0.221769744515,0.00531143332504,0.284931723227,32.4521583159,0.76422411361,86.7879329898,0.665348287076,0.541445479813,0.894427172188
chr11_120183787_120190075,chr11,120183787,120190075,3485,120189856,120191856,2810410L24Rik,-,0,96.2774935013,10.5923140846,326.945438115,0.010639499334,0.00123795434461,0.0664100334316,110.733243382,1.54526240063,333.715716971,0.777480044037,0.541445479813,0.894427172188
chr11_120218385_120225307,chr11,120218385,120225307,3486,120230947,120232947,Bahcc1,+,5641,32.3962186781,12.9241940983,135.730705678,0.00527066200439,0.000916784500548,0.0491808842516,55.6621115721,1.41509442255,193.64497444,0.763423239867,0.541445479813,0.894427172188
chr11_120230790_120231618,chr11,120230790,120231618,3487,120230947,120232947,Bahcc1,+,0,19.8136020681,10.9386381712,45.7757461482,0.00273727435397,0.000701799741786,0.0376480316235,19.2601401762,1.09996814199,50.1620876451,0.722486039417,0.541445479813,0.894427172188
chr11_120232966_120238299,chr11,120232966,120238299,3488,120230947,120232947,Bahcc1,+,20,87.5695191926,9.60650807647,274.869810308,0.0116501528206,0.00129454979204,0.0694460949573,67.3390340858,1.87809186146,280.774754199,0.807379758585,0.541445479813,0.894427172188
chr11_120346311_120352352,chr11,120346311,120352352,3490,120346678,120348678,0610009L18Rik,+,0,159.198832284,9.37688065116,557.250855824,0.0868049267639,0.00311938912813,0.167339560774,205.418597701,2.515732661,588.097438328,0.846756882648,0.541445479813,0.894427172188
chr11_120353921_120354173,chr11,120353921,120354173,3491,120348484,120350484,Actg1,-,3438,8.52581837635,10.5097842132,22.9331073854,0.0785381478074,0.00297447032145,0.159565394595,8.7415418424,1.49357030995,22.6195857833,0.772075206704,0.541445479813,0.894427172188
chr11_120368946_120370574,chr11,120368946,120370574,3492,120359534,120361534,Fscn2,+,7413,4.40157321126,9.66808368083,23.6556762408,0.0337228943848,0.00208077528914,0.111623144357,14.6961047934,2.20582677018,34.5010983431,0.302096570417,0.541445479813,0.894427172188
chr11_120377701_120379487,chr11,120377701,120379487,3493,120378746,120380746,2310003H01Rik,-,0,10.7808631059,7.05521717485,40.7256307943,0.313410722819,0.00679469292337,0.364501151568,11.6217538239,1.63533687966,43.3639637321,0.786374565904,0.541445479813,0.894427172188
chr11_120435578_120438398,chr11,120435578,120438398,3494,120437700,120439700,Nploc4,-,0,17.3604452687,10.9216668273,89.9412314267,0.181096050504,0.00465239974339,0.249577881318,49.4347111963,3.38944802035,102.594358483,0.443672043059,0.541445479813,0.894427172188
chr11_120456905_120459197,chr11,120456905,120459197,3495,120456129,120458129,Ccdc137,+,0,19.0854658485,9.35597953861,75.2158778944,0.0849452665718,0.00309022481723,0.165775041961,20.963154707,2.33974279055,94.2987034819,0.837758938602,0.541445479813,0.894427172188
chr11_120466438_120469619,chr11,120466438,120469619,3496,120465635,120467635,Hgs,+,0,27.715272041,11.7706572715,86.0183028599,0.0229306894506,0.0017625855456,0.0945538626032,37.2645231758,1.15169942862,104.830287803,0.729957436882,0.541445479813,0.894427172188
chr11_120484134_120486239,chr11,120484134,120486239,3497,120482669,120484669,Mrpl12,+,0,23.5909746119,11.4083988989,84.0167641698,0.0175270163421,0.00156893714273,0.0841655983152,22.3404161814,2.26065842345,78.7393881789,0.833298985499,0.541445479813,0.894427172188
chr11_120489563_120494075,chr11,120489563,120494075,3498,120489837,120491837,Slc25a10,+,0,52.3280234614,11.6341696505,177.876176887,0.0204842049977,0.00168006230642,0.0901269052631,70.2790258787,1.16730391719,188.199446908,0.732149011867,0.541445479813,0.894427172188
chr11_120499233_120501481,chr11,120499233,120501481,3499,120489837,120491837,Slc25a10,+,7397,7.32189304895,10.7115158802,42.9289406882,0.175016274898,0.00455506583577,0.244356405996,11.2882237113,1.37557835857,51.9746282054,0.758852329735,0.541445479813,0.894427172188
chr11_120545926_120550771,chr11,120545926,120550771,3504,120549727,120551727,Fam195b,-,0,20.810170517,9.51579420995,141.401608586,0.114309803236,0.00358860983957,0.19251089546,56.3847477181,1.93661320602,185.035901766,0.811865637092,0.541445479813,0.894427172188
chr11_120554112_120555969,chr11,120554112,120555969,3505,120551132,120553132,Ppp1r27,-,981,6.44859831204,7.77432655077,24.9029273333,1.94036395275e-05,7.48648307632e-05,0.00401612219019,19.7869800316,2.9104722085,37.9766051016,0.405484244813,0.541445479813,0.894427172188
chr11_120570487_120573022,chr11,120570487,120573022,3506,120572936,120574936,P4hb,-,0,36.6929397396,11.5376562934,108.833258659,6.35431464497e-05,0.000135025470864,0.00724343839757,38.3242102233,2.71529549444,131.924030018,0.855583542114,0.541445479813,0.894427172188
chr11_120573178_120574739,chr11,120573178,120574739,3507,120572936,120574936,P4hb,-,0,21.8077482255,10.9726406711,91.7963054924,0.104020117008,0.00341574831522,0.18323774281,36.7179585146,1.42567471539,95.8657254694,0.764622243337,0.541445479813,0.894427172188
chr11_120579923_120582893,chr11,120579923,120582893,3508,120581620,120583620,Arhgdia,-,0,47.4912384626,9.8605745656,170.853922402,0.19568999273,0.00488235038553,0.261913578429,54.0764991255,1.97414737332,171.313173696,0.81463567163,0.541445479813,0.894427172188
chr11_120596367_120599421,chr11,120596367,120599421,3509,120596421,120598421,Anapc11,+,0,24.2241952438,11.459642758,117.780006664,0.359712054463,0.00754962498152,0.404999465127,55.7390986602,1.05629720049,132.20659596,0.715924393798,0.541445479813,0.894427172188
chr11_120614943_120619203,chr11,120614943,120619203,3510,120617890,120619890,Pcyt2,-,0,35.2994376823,11.0999976337,162.211178972,0.133580957955,0.0038969539943,0.209052010819,57.903693774,1.91390985951,187.864895789,0.810149911751,0.541445479813,0.894427172188
chr11_120623570_120625893,chr11,120623570,120625893,3511,120625002,120627002,Sirt7,-,0,22.7499855609,10.9490034275,80.0561093849,0.0293011902799,0.00196087741016,0.105191225291,23.5645131993,1.42929152711,95.7963434336,0.765029746767,0.541445479813,0.894427172188
chr11_120629384_120634566,chr11,120629384,120634566,3512,120633547,120635547,Mafg,-,0,46.9841536419,10.3780842549,177.354296398,0.0868613360574,0.00312109323701,0.167430977657,67.8387709843,1.36505618638,202.395494513,0.757610087286,0.541445479813,0.894427172188
chr11_120672121_120675858,chr11,120672121,120675858,3513,120670973,120672973,Aspscr1,+,0,28.7928456298,11.9579249658,117.843914508,0.061980051566,0.00269406538322,0.144523077887,53.2737969662,1.13839925132,134.170987788,0.728067009592,0.541445479813,0.894427172188
chr11_120678559_120681412,chr11,120678559,120681412,3514,120670973,120672973,Aspscr1,+,5587,11.7867477355,15.2621997807,60.0089938923,0.0625775171545,0.00270427106141,0.145070561268,22.3462060218,0.872491907688,73.8649322679,0.685541736877,0.541445479813,0.894427172188
chr11_120712390_120715213,chr11,120712390,120715213,3516,120711953,120713953,Lrrc45,+,0,12.4496384605,9.88887597275,65.9815608323,0.178713281708,0.0046132485083,0.247477614177,36.1197052857,3.20542716198,79.5074473484,0.42824499335,0.541445479813,0.894427172188
chr11_120779684_120785477,chr11,120779684,120785477,3518,120782272,120784272,Gps1,+,0,33.3605435241,9.87279663775,142.182891924,0.131476519617,0.00386216781623,0.207185907066,61.3279563128,0.825247414616,167.682602586,0.676952782749,0.541445479813,0.894427172188
chr11_120795179_120797266,chr11,120795179,120797266,3519,120796395,120798395,Dus1l,-,0,12.6801140674,14.3689220277,72.86306567,0.39266834707,0.00808637668435,0.433793498352,33.3406200162,0.882381115557,84.0248702579,0.687297281558,0.541445479813,0.894427172188
chr11_120821628_120825695,chr11,120821628,120825695,3520,120824547,120826547,Fasn,-,0,26.590520211,14.2701586338,105.252819395,0.263864137953,0.0060031282729,0.322037683404,28.3853271282,1.44892596973,112.079644428,0.767221090511,0.541445479813,0.894427172188
chr11_120931997_120933619,chr11,120931997,120933619,3523,120932872,120934872,Ccdc57,-,0,11.4562997559,13.9170082451,32.6825277363,0.0141063578448,0.00142146700156,0.0762545658542,14.9583827486,0.781523418596,34.3949505576,0.668697892211,0.541445479813,0.894427172188
chr11_120947569_120951042,chr11,120947569,120951042,3524,120946484,120948484,Slc16a3,+,0,17.5141098831,11.1667138913,76.3744399464,0.0542688218072,0.00255450240277,0.137036224888,24.8641245196,0.694621045428,84.6491944709,0.651375735119,0.541445479813,0.894427172188
chr11_120989845_120993302,chr11,120989845,120993302,3525,120991333,120993333,Csnk1d,-,0,44.0835415914,10.5707582148,158.184361501,0.101981363237,0.00338067903355,0.18135645197,56.1304356293,1.4576109794,165.623531262,0.768179269013,0.541445479813,0.894427172188
chr11_121051395_121054228,chr11,121051395,121054228,3526,121063569,121065569,Sectm1b,-,9342,7.6317891589,18.1260878482,45.1735799234,0.0573169727084,0.00261229626507,0.140136575353,21.4696258912,1.34560644562,62.4872881926,0.755285477056,0.541445479813,0.894427172188
chr11_121056069_121059190,chr11,121056069,121059190,3527,121063569,121065569,Sectm1b,-,4380,28.9022758961,14.0353549489,99.0937577349,0.0173594371374,0.00156117089884,0.0837489783335,28.5092650036,2.31389559991,106.423343894,0.836331241821,0.541445479813,0.894427172188
chr11_121062861_121064611,chr11,121062861,121064611,3528,121063569,121065569,Sectm1b,-,0,18.860365045,11.3541199116,62.653464825,0.00157429320174,0.000534376246414,0.0286666019178,25.658770883,0.948462252054,73.2145106213,0.698664723528,0.541445479813,0.894427172188
chr11_121092461_121093432,chr11,121092461,121093432,3529,121081139,121083139,Sectm1a,-,9323,6.61640244414,14.9060058769,26.1098822533,0.23290613552,0.00549278094391,0.294660112229,10.7216364335,1.61995307622,32.4211815954,0.784900861962,0.541445479813,0.894427172188
chr11_121204162_121205903,chr11,121204162,121205903,3531,121202433,121204433,Hexdc,+,0,13.9634355448,8.46212043762,42.8919705882,0.0167313598009,0.00153904543614,0.0825620583763,16.7821672173,1.57322741304,48.5767421981,0.780311039697,0.541445479813,0.894427172188
chr11_121228011_121230110,chr11,121228011,121230110,3532,121229309,121231309,BC017643,-,0,15.1067149163,14.2960754334,69.1123326146,0.174114468338,0.00454195887334,0.243653283287,33.0403278903,1.88004381513,87.4798336559,0.807532751824,0.541445479813,0.894427172188
chr11_121235531_121238927,chr11,121235531,121238927,3533,121235236,121237236,Narf,+,0,30.6126003779,12.4109097826,135.208825326,0.247184527924,0.00572874726057,0.307318520067,41.8414789292,2.44167415039,132.104450202,0.843119001475,0.541445479813,0.894427172188
chr11_121258869_121261929,chr11,121258869,121261929,3534,121257987,121259987,Foxk2,+,0,25.0684158971,11.1045456345,92.8582381935,0.134521125181,0.00391472502566,0.210005337403,41.4098944793,1.00501624502,112.890782895,0.707909304775,0.541445479813,0.894427172188
chr11_121352880_121355510,chr11,121352880,121355510,3536,121354447,121356447,Wdr45l,-,0,39.9257650955,10.624529329,135.79834442,0.0906832359587,0.00318883289453,0.171064870086,47.3146759387,2.5140671519,151.958315146,0.846677336877,0.541445479813,0.894427172188
chr11_121420642_121422305,chr11,121420642,121422305,3537,121419373,121421373,Fn3krp,+,0,6.98723889919,10.3819654707,31.5311214109,0.126035549047,0.00377428653857,0.20247151787,15.0077779887,0.957677226351,40.541006398,0.700200851473,0.541445479813,0.894427172188
chr11_121451107_121453309,chr11,121451107,121453309,3538,121449949,121451949,Tbcd,+,0,4.11218914974,11.4551709487,32.7108071927,0.246425485862,0.00571802512141,0.306743331149,21.5380606333,3.14432334423,48.4402665649,0.430782752589,0.541445479813,0.894427172188
chr11_121671974_121674393,chr11,121671974,121674393,3540,121673151,121675151,B3gntl1,-,0,15.8644409727,12.657365051,71.7136483055,0.12715613847,0.00379354077657,0.203504411042,26.8918719766,1.62881930842,76.5582347643,0.785752437272,0.541445479813,0.894427172188
chr11_121678848_121681554,chr11,121678848,121681554,3541,121673151,121675151,B3gntl1,-,3698,9.42098466037,13.3306438481,59.9106807101,0.0959229091077,0.00328101254572,0.176009845435,34.7250758737,0.884086159508,77.4401228263,0.687598506883,0.541445479813,0.894427172188
chr11_121702314_121705449,chr11,121702314,121705449,3542,121700427,121702427,Metrnl,+,0,42.5615365936,11.5514319812,143.189021711,0.00101342518982,0.00044338126609,0.0237851782113,51.6620167675,1.88602099002,155.230725375,0.807999773276,0.541445479813,0.894427172188
chr12_3234732_3236558,chr12,3234732,3236558,3549,3233791,3235791,1700012B15Rik,+,0,24.0407185484,8.60939565889,67.8328767148,0.0283011711959,0.00193301856587,0.103696738206,23.6602908014,3.34085121284,72.1206188342,0.875777631089,0.541445479813,0.894427172188
chr12_3306607_3311199,chr12,3306607,3311199,3551,3309969,3311969,Rab10,-,0,25.6865357396,9.81567124016,152.733929833,0.0571108557724,0.00260986827081,0.140006325654,50.3494335202,1.98734829347,173.462451655,0.815590617049,0.541445479813,0.894427172188
chr12_3425318_3429013,chr12,3425318,3429013,3552,3424857,3426857,Asxl2,+,0,36.8288156862,10.7131002885,162.15334477,0.151133097233,0.00417504791129,0.223970352844,55.817422344,1.67818287174,171.386733407,0.79038423316,0.541445479813,0.894427172188
chr12_3806132_3809208,chr12,3806132,3809208,3554,3804980,3806980,Dnmt3a,+,0,28.3403817906,8.19485574788,90.4652650144,0.0893339640825,0.00316474750559,0.16977280993,32.9065691686,0.74210899139,108.650728794,0.660995680025,0.541445479813,0.894427172188
chr12_4232256_4235804,chr12,4232256,4235804,3557,4232027,4234027,2410017P09Rik,+,0,32.4340105481,10.7896637517,132.530617809,0.0883842597207,0.00315006405415,0.168985116502,39.6628385422,3.01572045809,135.995166771,0.866536657047,0.541445479813,0.894427172188
chr12_4475377_4478566,chr12,4475377,4478566,3558,4477182,4479182,Ncoa1,-,0,27.6075180168,10.6570269189,123.118862603,0.223769837441,0.00534267943688,0.286607920205,35.6580489037,0.989668949852,102.834160945,0.705443387266,0.541445479813,0.894427172188
chr12_4592241_4595224,chr12,4592241,4595224,3559,4591008,4593008,Itsn2,+,0,32.442372403,9.48663958979,114.274035646,0.0676210019945,0.00278806903716,0.149565901823,37.2529079503,1.87474653769,116.211196015,0.807117003415,0.541445479813,0.894427172188
chr12_4816576_4818827,chr12,4816576,4818827,3560,4815608,4817608,0610009D07Rik,+,0,20.0750003208,10.6808862008,75.3857524403,0.0376188732414,0.00218826896073,0.117389639991,15.3877125016,3.31334481715,80.3712621648,0.875087943064,0.541445479813,0.894427172188
chr12_4903282_4909002,chr12,4903282,4909002,3561,4907520,4909520,Ubxn2a,-,0,34.9051102219,12.2393850998,149.16436575,0.0851682610471,0.00309354933507,0.165953385647,59.6551126545,1.44651174927,188.046116398,0.766953533793,0.541445479813,0.894427172188
chr12_4916503_4920192,chr12,4916503,4920192,3562,4915353,4917353,Atad2b,+,0,49.8721177345,10.0138022345,172.965850125,0.0190590282556,0.0016221004678,0.0870175437122,63.4321411989,1.59371903142,171.146623993,0.782345232115,0.541445479813,0.894427172188
chr12_7976903_7982162,chr12,7976903,7982162,3567,7975677,7977677,Apob,+,0,17.0079468268,10.8696926424,149.204569827,0.138216900616,0.00397589174823,0.213286624883,61.1697145632,1.86714749585,191.383367956,0.806517552382,0.541445479813,0.894427172188
chr12_8207180_8210061,chr12,8207180,8210061,3569,8206107,8208107,1110057K04Rik,+,0,27.223437152,13.8152587779,100.541749771,0.0982453338595,0.00332282083624,0.178252650256,28.4367811804,2.05476750239,113.157579958,0.82031626434,0.541445479813,0.894427172188
chr12_8215810_8217651,chr12,8215810,8217651,3570,8206107,8208107,1110057K04Rik,+,7704,6.16300381683,15.2003993638,47.1427379411,0.31334635172,0.00679372152548,0.364449040949,9.10430583889,1.73221280545,41.1961937452,0.795248017892,0.541445479813,0.894427172188
chr12_8312638_8314669,chr12,8312638,8314669,3571,8311433,8313433,Hs1bp3,+,0,7.83526818877,7.90152296387,31.6669678661,1.17161817607e-05,5.77866189373e-05,0.00309996189459,21.7355707322,3.09124807245,42.9161960759,0.422529317659,0.541445479813,0.894427172188
chr12_8495636_8501200,chr12,8495636,8501200,3577,8499985,8501985,Rhob,-,0,37.4849561525,10.3664231471,183.748210449,0.15383457995,0.00422229407467,0.226504872234,61.4161108369,2.33966260041,190.146957272,0.837754553248,0.541445479813,0.894427172188
chr12_8509360_8513279,chr12,8509360,8513279,3578,8499985,8501985,Rhob,-,7376,23.5398117871,11.332193275,100.329007203,0.0291848969417,0.0019568133913,0.104973211089,38.6135265181,2.54302006584,112.685716668,0.848045675618,0.541445479813,0.894427172188
chr12_8673183_8677019,chr12,8673183,8677019,3583,8672134,8674134,Pum2,+,0,34.8558915722,11.7010977095,136.873039466,0.11963952574,0.00367230305845,0.197000616335,47.0751216451,1.40044167644,147.56317368,0.761745526133,0.541445479813,0.894427172188
chr12_8757760_8761943,chr12,8757760,8761943,3584,8769396,8771396,Sdc1,+,7454,30.1833426964,11.4154099738,96.1992752926,0.000795471618027,0.000399168032269,0.021413360261,38.0258824273,1.30713269954,107.935069796,0.750576431897,0.541445479813,0.894427172188
