peak,chr,chromStart,chromEnd,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr13_22033653_22038031,chr13,22033653,22038031,46.8728641148,11.8647219582,109.443286457,0.0147953063267,0.000989305477422,0.0299436022385,62.2019708337,20.3183055485,257.051143744,0.204876769808,0.00352262619209,0.315903740794
chr13_22039002_22044977,chr13,22039002,22044977,49.1860736568,10.7207852307,146.673442536,0.0742168413613,0.00314317980872,0.0951355553005,113.646412584,20.0742236635,405.634129296,0.257128844751,0.00383434482718,0.343858192254
chr13_22049736_22051792,chr13,22049736,22051792,12.3973542251,9.87218915324,37.7932128166,0.0246664086347,0.00135453463254,0.0409981013758,36.82968974,19.8928068749,114.289963753,0.282444314747,0.0039878503208,0.357624330647
chr13_23367792_23370173,chr13,23367792,23370173,30.9656821262,10.6037829008,78.785327276,0.0128477237547,0.000915058563042,0.0276963488649,41.9237219377,0.465653200492,214.066253889,0.0796983186878,0.00303460222973,0.272138496655
chr13_23422812_23425354,chr13,23422812,23425354,39.851053371,9.85996138055,85.3783006454,0.00725929375855,0.000692435001147,0.0209581355037,49.6076895534,1.1429071488,223.309851704,0.0742531140498,0.00303370227104,0.272057789733
chr13_23429842_23433745,chr13,23429842,23433745,18.1803625533,9.8257838957,62.9299581505,0.00725578380511,0.000692435001147,0.0209581355037,75.6791584838,0.229749529518,248.145704562,0.146661491076,0.00310870823513,0.278784210122
chr13_23435443_23438862,chr13,23435443,23438862,17.8876864619,10.1559113028,59.5013875786,0.0259144400873,0.00139760836425,0.042301826786,54.9159255137,20.3748335925,177.450928711,0.192499348504,0.00345581977147,0.30991264295
chr13_23444500_23447113,chr13,23444500,23447113,15.2998314419,9.41703346952,60.370716639,0.161600993081,0.00613225271214,0.185606711202,52.6814644261,19.9322536985,217.929218921,0.274478003449,0.00393356400983,0.35275601713
chr13_23452919_23454474,chr13,23452919,23454474,15.6743897651,10.1642481295,40.4206995975,0.00977610564464,0.000792860130274,0.0239977326655,26.7478143316,0.386162097808,120.008144008,0.0976124233817,0.00304455700197,0.273031225437
chr13_23463392_23466488,chr13,23463392,23466488,12.4093964869,11.1312481462,45.7806202454,0.179923347759,0.00674963171438,0.204293104531,28.9273677046,19.5839944085,114.063977998,0.330415326846,0.00433275263846,0.388554644117
chr13_23516296_23520216,chr13,23516296,23520216,13.0077163176,9.81609930681,48.6760696637,0.0455965696172,0.00211574709668,0.0640379447462,25.6184936196,20.4002486562,155.017823388,0.186903859684,0.00341757819593,0.306483196819
chr13_23529344_23536887,chr13,23529344,23536887,142.333644966,10.3526181913,256.739803476,0.0381955156097,0.00184856022446,0.0559509204571,188.705974176,0.324829129011,792.723267207,0.116818915276,0.00306567600694,0.274925145572
chr13_23541770_23546440,chr13,23541770,23546440,76.1301737435,10.6143011809,145.103136021,0.0152149383378,0.00100474453951,0.0304109009088,115.66578296,20.1821292462,470.31590367,0.234280779192,0.00369330133082,0.331209626756
chr13_23553869_23557323,chr13,23553869,23557323,62.439010198,11.2213629989,135.023670076,0.0215413144001,0.00124171431331,0.0375833353196,68.8454044587,19.4690450761,367.265872034,0.351685572253,0.00449144097354,0.402785571822
chr13_23560055_23563627,chr13,23560055,23563627,55.7365744824,11.2171099837,110.92214355,0.0422642477703,0.00199397819995,0.0603523294413,84.4274000147,0.401089066231,308.516202904,0.0942550089706,0.00304455700197,0.273031225437
chr13_23569755_23577639,chr13,23569755,23577639,154.192887988,10.8325621342,288.954895966,0.0368410471356,0.00179924168478,0.0544581815925,171.53659492,19.7407710158,729.848894565,0.31257206808,0.00420836719284,0.377399947186
chr13_23581239_23587442,chr13,23581239,23587442,74.4988148075,10.7827090005,175.019547386,0.0399823717344,0.00191113994434,0.0578450393954,159.258504665,0.328886624465,607.174692311,0.12107732863,0.0030697380793,0.275289426021
chr13_23595185_23597137,chr13,23595185,23597137,9.72366629863,13.9155997914,28.2869136036,0.0582197391947,0.00257014449663,0.0777913255905,12.885057404,0.185618348111,57.0114741162,0.163393864864,0.0031431112164,0.281869416977
chr13_23619478_23623531,chr13,23619478,23623531,100.037132966,10.6871849754,170.839229604,0.020071952938,0.00118597219297,0.0358961720346,100.950926408,20.3351687403,494.243481038,0.201194433169,0.00350362613921,0.314199845049
chr13_23681726_23689251,chr13,23681726,23689251,174.949091206,10.5022542037,320.492894733,0.0351232749847,0.00173510350758,0.0525168923648,199.024111976,0.704263957712,1376.07643124,0.0100287753463,0.00280957396799,0.251958305573
chr13_23695818_23699483,chr13,23695818,23699483,38.7102191256,11.5843082384,79.4683951777,0.00689835885904,0.000678662151406,0.0205412685766,74.5899515206,0.382515695361,238.234347546,0.0984320926465,0.00304455700197,0.273031225437
chr13_23709682_23711306,chr13,23709682,23711306,27.0163240025,11.2132651433,50.5168267764,0.000306879460745,0.000202727140304,0.00613600246917,20.136206358,19.9391839907,149.979885629,0.273072300357,0.00392566533244,0.352047675796
chr13_23737713_23742731,chr13,23737713,23742731,93.8031528407,11.2505886068,183.119695648,0.0052292393332,0.000604181461007,0.0182869394349,162.265232524,0.240559372581,571.824048874,0.148563458134,0.00310870823513,0.278784210122
chr13_23743475_23748666,chr13,23743475,23748666,63.594957373,10.7755118719,139.095046063,0.0122732290307,0.000893911319969,0.0270562789882,100.430893424,0.407464269002,434.778511576,0.0928201179864,0.00304455700197,0.273031225437
chr13_23750699_23753910,chr13,23750699,23753910,45.346752714,10.9673991265,93.9603177752,0.00799698304986,0.000724660912572,0.0219335267206,57.4175795408,20.3632020692,247.180459344,0.195053961562,0.00346690244653,0.310906520336
chr13_23756717_23758005,chr13,23756717,23758005,16.7003642863,9.99267386647,34.5248025434,0.000485632257764,0.000247894011772,0.00750308156097,38.9215421736,20.2591269403,91.8096687568,0.21772924446,0.00359786637414,0.322651165491
chr13_23759620_23764821,chr13,23759620,23764821,77.4347956364,10.9249022753,149.496844527,0.0381093196879,0.00184589499226,0.0558702510839,130.677375751,0.651419367413,470.121293001,0.0225496369186,0.0029624061684,0.265664064058
chr13_23778546_23781295,chr13,23778546,23781295,4.98828037819,17.579546137,29.8206531955,0.00224346214598,0.000438563831553,0.0132741415346,26.1925786923,1.06411794501,99.4334629214,0.0655452844326,0.00303100579363,0.271815973754
chr13_23912065_23915562,chr13,23912065,23915562,29.5765079292,11.9187714003,88.6026955066,0.0563250593702,0.00250305448152,0.0757606922093,102.101906112,0.773343842888,290.767221329,0.00634494106953,0.00280437464167,0.251492037923
chr13_23927726_23931380,chr13,23927726,23931380,12.3732579768,11.3560707961,52.2760440036,0.0697311747987,0.00298782059407,0.090433251883,42.3759420209,0.259866029141,141.76651099,0.135848785491,0.00308361724832,0.276534088717
chr13_24240345_24243988,chr13,24240345,24243988,26.0100834595,10.9471777424,66.8772698368,0.000630655670171,0.000278870172806,0.00844064621218,52.9776498446,0.469395565213,150.176720315,0.0788529483301,0.00303460222973,0.272138496655
chr13_24258902_24262852,chr13,24258902,24262852,7.22358935585,9.47760067276,54.2652237586,0.0033900321214,0.000508145907552,0.0153802028616,23.8082405011,0.380564161576,132.4190091,0.104579741504,0.00304853084097,0.273387593254
chr13_24277446_24281973,chr13,24277446,24281973,63.9153329151,11.4794987681,144.295378746,0.0126053548604,0.000906408999733,0.0274345499674,72.8928064473,0.751192311011,394.214340852,0.00109438166995,0.00261917162543,0.234883314078
chr13_24709325_24711947,chr13,24709325,24711947,8.04359199308,11.0786111373,38.1558989083,0.057788287272,0.00255572927291,0.0773550157397,25.7716298497,0.497461615948,86.7754210658,0.0659057244784,0.00303100579363,0.271815973754
chr13_24715910_24719019,chr13,24715910,24719019,3.48224140064,12.0149145337,41.0702429578,0.294047289397,0.0105205657406,0.318429082877,28.4157105335,0.920687228555,65.9428419491,0.0323237836277,0.0029998021339,0.269017677172
chr13_24759568_24762914,chr13,24759568,24762914,66.0220718003,11.2181351731,125.100259302,0.00809327246651,0.000728562915927,0.0220516298132,35.5458318346,0.789165572765,255.749635056,0.0100948615759,0.00280957396799,0.251958305573
chr13_24799286_24806017,chr13,24799286,24806017,250.22772633,10.677068184,420.321579955,0.00936959762414,0.00077818243827,0.0235534786093,279.541703314,1.18769228268,1361.83111746,0.0843695037068,0.00304296189878,0.272888179017
chr13_24829393_24834684,chr13,24829393,24834684,122.400794841,11.3158311943,228.777672725,0.00504722766228,0.000598028388897,0.0181007025768,100.247441959,0.192455888879,704.264101335,0.162033858101,0.00313418644616,0.281069057203
chr13_24851317_24853690,chr13,24851317,24853690,4.11888870776,20.123836751,27.3516817073,0.673884932179,0.022676903545,0.686368563856,26.774013905,0.805258102118,61.4389900772,0.0139085337836,0.00282641485068,0.253468570231
chr13_24859449_24863090,chr13,24859449,24863090,12.893010892,13.8813037331,47.9647963597,0.0122613537728,0.000893794122742,0.027052731745,36.9826126281,19.7415412561,141.186633798,0.312421819041,0.00420777026544,0.377346415648
chr13_24878747_24882633,chr13,24878747,24882633,8.74301244781,13.9046583201,69.8790583272,0.427968565965,0.0148533719676,0.449571413734,39.7748079724,19.240920363,191.005453941,0.379969409479,0.00471120771741,0.422493918011
chr13_24936457_24939162,chr13,24936457,24939162,61.8051485658,11.0499256256,125.353197621,0.00593351632844,0.000637465735202,0.0192943644316,74.8728571869,20.3282061631,337.283132223,0.202715869228,0.00351022947636,0.314792022247
chr13_25018173_25021174,chr13,25018173,25021174,49.9601588094,11.496231898,106.606360138,9.26419583214e-05,0.000111960951877,0.00338875532964,54.3045565306,0.199146932256,293.40917152,0.160702133982,0.00313285091391,0.280949288709
chr13_25050289_25050918,chr13,25050289,25050918,13.9878200033,17.5597168606,42.12480661,0.0331105960489,0.00166218364818,0.0503098053578,2.5666207854,3.32879725752,9.95399792785,0.446614228037,0.0052773056173,0.473260713714
chr13_28948870_28954336,chr13,28948870,28954336,101.872903739,11.0023306281,189.005636058,0.00300529962733,0.000485240830209,0.0146869280938,39.8814868714,20.8771021039,373.905466091,0.725837271219,0.00838757907757,0.752185290838
chr13_28957437_28959965,chr13,28957437,28959965,35.354843835,11.4294849253,85.5989383387,0.0392836573026,0.00188863204868,0.0571637862431,46.5556800514,0.23501433423,176.383657692,0.145564326052,0.00310870823513,0.278784210122
chr13_28990919_28992959,chr13,28990919,28992959,7.15994031643,7.57737048934,30.0415035974,0.417545552775,0.0145258868969,0.439659325992,9.20551477181,20.2035391016,67.1381389585,0.229698521121,0.003667256114,0.328873931461
chr13_29209694_29211359,chr13,29209694,29211359,9.50032373438,11.0609625899,21.8879651779,0.00452659199145,0.000572936135411,0.0173412279001,20.3706918896,0.558865320482,68.8378958262,0.0517040164971,0.00303100579363,0.271815973754
chr13_29854300_29856334,chr13,29854300,29856334,21.344656872,10.6200189714,49.9014662142,0.038536128907,0.0018616655333,0.0563475827259,26.7390896691,18.9228272245,149.477572529,0.420318186444,0.00505774536336,0.453570885226
chr13_29981455_29987519,chr13,29981455,29987519,180.889331378,11.6248010556,347.942504137,0.0303552234547,0.00156069973086,0.0472381615399,140.971172144,0.307512085015,854.720056004,0.125660581278,0.00308361724832,0.276534088717
chr13_30035361_30037862,chr13,30035361,30037862,1.61755196451,11.9053074882,32.3502073432,0.198463048284,0.00736578538139,0.222942410275,35.3325257808,0.652057676399,98.1629161538,0.0300941232029,0.0029998021339,0.269017677172
chr13_30084161_30086221,chr13,30084161,30086221,2.26554352267,6.35737570611,22.7399058584,0.0917047119673,0.00375075479968,0.113525207713,20.4047406785,1.2366593917,65.8644553173,0.0954014378649,0.00304455700197,0.273031225437
chr13_30135769_30138543,chr13,30135769,30138543,20.7332935235,11.707200204,60.3994219052,0.0343592901697,0.00170811449874,0.0517000080313,28.237937068,0.320072682511,107.639452914,0.117861099179,0.00306567600694,0.274925145572
chr13_30542847_30546307,chr13,30542847,30546307,126.510261402,10.92405988,218.621520142,0.00485313416195,0.000588758203051,0.017820119113,80.2178400312,1.44733484036,560.205616002,0.122354182172,0.00307422215263,0.275691550874
chr13_30972685_30974949,chr13,30972685,30974949,54.3211224123,11.3365879285,93.6297459165,0.00132232374539,0.000365724445086,0.0110694902257,58.2686804128,20.3057963126,267.268598661,0.207602713961,0.00353800383868,0.317282784671
chr13_31178541_31180916,chr13,31178541,31180916,4.56249998528,12.8047416222,26.2166427738,0.0108269577649,0.000834641550568,0.0252623433027,12.3813019261,2.30852490502,70.6860961298,0.322135950574,0.00428077603581,0.383893461716
chr13_31327379_31329598,chr13,31327379,31329598,12.4451434446,14.5095511651,38.1716379317,0.0486903551341,0.00222474981041,0.0673371622047,22.588938191,20.2700105168,52.6732422226,0.215373887828,0.00358342512868,0.321356096638
chr13_31557116_31560836,chr13,31557116,31560836,18.499755931,12.5722866949,74.5585837756,0.00791815119316,0.000720624039312,0.0218113414806,34.4282693248,0.642819358185,186.045342931,0.0322386782372,0.0029998021339,0.269017677172
chr13_31806102_31807781,chr13,31806102,31807781,7.59646473138,10.1443558329,23.7387418084,0.0803542808087,0.0033529242695,0.101483953089,19.6705267846,0.18023649335,50.5648983876,0.16446370481,0.00314676841787,0.282197389223
chr13_32335051_32339978,chr13,32335051,32339978,112.81490241,10.3700285344,227.204995786,0.0233714502916,0.0013069271345,0.0395571511159,31.2025132191,18.9196764052,405.30365384,0.420813968323,0.00506187138502,0.453940900552
chr13_32381657_32384384,chr13,32381657,32384384,18.7737984144,13.1478662519,50.5565602197,0.174971964075,0.00658369963303,0.199270789021,20.2115358036,20.2112517682,104.674822025,0.228043982163,0.00365549994334,0.327819656019
chr13_32800802_32804664,chr13,32800802,32804664,53.9363110336,12.2011510212,141.758211375,0.104323884817,0.00418972718466,0.126811715055,81.1261159467,0.372626577851,349.104956795,0.106325747614,0.00304853084097,0.273387593254
chr13_32828179_32833969,chr13,32828179,32833969,15.0633957212,9.3768732318,88.0463811752,0.0208817532917,0.001216117346,0.03680858432,50.3939314653,0.659116993909,260.370204222,0.0284551195018,0.0029998021339,0.269017677172
chr13_32847756_32853552,chr13,32847756,32853552,123.292616078,10.2315877035,224.092588295,0.0107458152099,0.000831209613417,0.0251584678434,43.4649217389,3.32228920229,761.168678542,0.445663239682,0.00526955221103,0.472565400074
chr13_33003792_33005304,chr13,33003792,33005304,17.6004041188,9.52248938375,30.2189300931,1.96456813438e-05,5.27971885634e-05,0.00159802816191,28.9819807133,19.0788770292,90.7781771114,0.407239112579,0.00494396389125,0.443367136457
chr13_33930489_33938084,chr13,33930489,33938084,127.89590275,10.6009181939,237.055372599,0.000658112378027,0.000283554912947,0.00858244063116,50.7546568301,1.8037888442,724.180563312,0.231268656322,0.00367783979812,0.329823060101
chr13_33950253_33953704,chr13,33950253,33953704,4.72083186616,10.5098068805,46.2564347432,0.347855517888,0.0122711858059,0.371415619495,13.4059127632,0.289739548291,112.194934193,0.129465573033,0.00308361724832,0.276534088717
chr13_33963992_33966617,chr13,33963992,33966617,20.0525064205,10.2500650048,61.8244306655,0.0111999116971,0.000849565099719,0.0257140387901,36.5881180388,0.196574535939,188.936312006,0.161214220001,0.00313285091391,0.280949288709
chr13_34001116_34003911,chr13,34001116,34003911,54.3394481076,11.243613162,100.686795838,0.0189165532498,0.00114478416288,0.0346495217145,69.9559013772,1.15777171784,282.49126976,0.0776134559976,0.00303460222973,0.272138496655
chr13_34036916_34039587,chr13,34036916,34039587,41.5040874814,10.7970460747,79.3586455436,7.57625258718e-05,0.000104183391932,0.00315334961654,63.7041733169,0.588696334696,214.773761923,0.0447929554565,0.00300837842766,0.269786786107
chr13_34076911_34079031,chr13,34076911,34079031,28.6697656805,11.0140082126,52.9366516735,2.45951707889e-07,5.952069754e-06,0.000180153060179,14.9988044909,21.1572419557,147.957850903,0.680175573701,0.00794029785567,0.712073793483
chr13_34129354_34132537,chr13,34129354,34132537,17.5271113769,13.5756824642,59.2905735364,0.104619217723,0.00420044149361,0.127136008221,33.2953209378,20.1555443186,114.678109211,0.239948554575,0.00372929331372,0.334437332853
chr13_34162123_34164077,chr13,34162123,34164077,18.1405200788,11.5474657477,50.4508371504,0.0304245425113,0.00156252600998,0.0472934380713,25.3946972353,1.9896554748,110.990998582,0.258535062393,0.00383434482718,0.343858192254
