gene_id	q1_FPKM	q2_FPKM	q3_FPKM	q4_FPKM	q1_FPKMr	q2_FPKMr	q3_FPKMr	q4_FPKMr
4933421E11Rik	6.9957	6.31424	7.18803	6.49092	6.9957	6.31424	7.18803	6.49092
4933421I07Rik	0	0.0168118	0	0	0	0.0168118	0	0
4933421O10Rik	1.80209	1.47285	1.71979	1.60795	1.80209	1.47285	1.71979	1.60795
4933422A05Rik	0.0825799	0.119417	0.154116	0.0989192	0.0825799	0.119417	0.154116	0.0989192
4933422H20Rik	0.509481	0.500635	0.381789	0.659751	0.509481	0.500635	0.381789	0.659751
4933424B01Rik	3.66841	4.73275	4.08975	3.60309	3.66841	4.73275	4.08975	3.60309
4933424G05Rik	0.015439	0	0.0329287	0.0147947	0.015439	0	0.0329287	0.0147947
4933424G06Rik	0	0	0.10988	0	0	0	0.10988	0
4933425B07Rik	0	0	0	0	0	0	0	0
4933425H06Rik	0	0	0	0	0	0	0	0
4933425L06Rik	0	0.0100682	0	0	0	0.0100682	0	0
4933425O20Rik	0	0	0	0	0	0	0	0
4933426D04Rik	0.151193	0.149928	0.0967465	0.231827	0.151193	0.149928	0.0967465	0.231827
4933426M11Rik	16.5835	17.293	17.5364	19.7046	16.5835	17.293	17.5364	19.7046
4933427D06Rik	0.0196943	0.00813663	0	0	0.0196943	0.00813663	0	0
4933427D14Rik	2.32996	2.32072	2.78596	2.81842	2.32996	2.32072	2.78596	2.81842
4933427E11Rik	0	0.0583634	0.125537	0	0	0.0583634	0.125537	0
4933427E13Rik	0	0	0	0	0	0	0	0
4933427G17Rik	0.11337	0.234196	0.166236	0.162957	0.11337	0.234196	0.166236	0.162957
4933427I22Rik	0	0	0	0	0	0	0	0
4933428C19Rik	0	0	0	0	0	0	0	0
4933429K18Rik	0	0	0	0	0	0	0	0
4933429O19Rik	0.0834716	0.0413845	0	0.0639908	0.0834716	0.0413845	0	0.0639908
4933430H15Rik	7.82432	6.83628	8.04396	7.96674	7.82432	6.83628	8.04396	7.96674
4933430H16Rik	0	0	0	0	0	0	0	0
4933430I17Rik	0.0452034	0	0.0160685	0.014439	0.0452034	0	0.0160685	0.014439
4933430M04Rik	0	0	0	0.0422205	0	0	0	0.0422205
4933430N04Rik	0	0	0	0	0	0	0	0
4933431E20Rik	55.3928	93.8436	119.183	64.7484	55.3928	93.8436	119.183	64.7484
4933431G14Rik	0	0.0134094	0	0	0	0.0134094	0	0
4933432B09Rik	0.16723	0.0750109	0.183424	0.14193	0.16723	0.0750109	0.183424	0.14193
4933432G23Rik	0	0	0	0	0	0	0	0
4933432I03Rik	0	0	0	0	0	0	0	0
4933432I09Rik	0.0204996	0	0	0.0196441	0.0204996	0	0	0.0196441
4933433C11Rik	0.0194005	0	0	0.0185912	0.0194005	0	0	0.0185912
4933433F19Rik	0	0	0	0	0	0	0	0
4933433G15Rik	0.100214	0.103515	0.080156	0.072027	0.100214	0.103515	0.080156	0.072027
4933433G19Rik	4.24392	3.64452	2.86944	3.53724	4.24392	3.64452	2.86944	3.53724
4933433H22Rik	0	0	0.0160078	0	0	0	0.0160078	0
4933433P14Rik	16.9616	19.9108	17.4388	14.469	16.9616	19.9108	17.4388	14.469
4933434E20Rik	24.5186	23.5977	21.3901	21.4536	24.5186	23.5977	21.3901	21.4536
4933434I20Rik	0	0	0	0	0	0	0	0
4933436C20Rik	0.0228868	0.0189123	0.0488152	0.0438647	0.0228868	0.0189123	0.0488152	0.0438647
4933436E23Rik	0	0	0	0	0	0	0	0
4933436H12Rik	0	0	0	0	0	0	0	0
4933436I01Rik	0	0	0	0	0	0	0	0
4933437F05Rik	0.275649	0.276586	0.566926	0.188679	0.275649	0.276586	0.566926	0.188679
4933438B17Rik	0.0495856	0	0.0793215	0	0.0495856	0	0.0793215	0
4933438K21Rik	0.0159776	0.0396075	0	0.0306216	0.0159776	0.0396075	0	0.0306216
4933439C10Rik	0.739545	0.893135	0.81108	0.735934	0.739545	0.893135	0.81108	0.735934
4933439F18Rik	5.56033	5.457	4.56199	5.63796	5.56033	5.457	4.56199	5.63796
4933439K11Rik	0.290201	0.106584	0.171943	0.401714	0.290201	0.106584	0.171943	0.401714
4933440J02Rik	0	0.0209009	0	0	0	0.0209009	0	0
4933440M02Rik	0.0323165	0	0.0172281	0.0154803	0.0323165	0	0.0172281	0.0154803
5031410I06Rik	0	0	0	0	0	0	0	0
5031414D18Rik	0.233436	0.208968	0.145222	0.205048	0.233436	0.208968	0.145222	0.205048
5031425E22Rik	3.04868	2.60308	3.52201	3.11614	3.04868	2.60308	3.52201	3.11614
5031425F14Rik	0.0996769	0.123547	0.106298	0.159196	0.0996769	0.123547	0.106298	0.159196
5031426D15Rik	0.126889	0.121755	0.10039	0.231407	0.126889	0.121755	0.10039	0.231407
5031434C07Rik	0.0124854	0	0.026629	0.0119642	0.0124854	0	0.026629	0.0119642
5031434O11Rik	0.739038	0.763446	0.640433	0.752556	0.739038	0.763446	0.640433	0.752556
5031439G07Rik	6.65237	6.63353	7.32526	5.63259	6.65237	6.63353	7.32526	5.63259
5033403H07Rik	1.20537	0.355825	0.0918435	0.577705	1.20537	0.355825	0.0918435	0.577705
5033404E19Rik	0	0	0	0	0	0	0	0
5033406O09Rik	13.3075	7.41241	10.1984	11.9	13.3075	7.41241	10.1984	11.9
5033411D12Rik	1.67477	2.06936	1.66916	2.00985	1.67477	2.06936	1.66916	2.00985
5033414D02Rik	172.428	173.983	171.09	195.888	172.428	173.983	171.09	195.888
5133401N09Rik	35.2199	30.8704	26.8817	31.9142	35.2199	30.8704	26.8817	31.9142
5330411J11Rik	0	0	0	0.0158312	0	0	0	0.0158312
5330413P13Rik	0	0	0	0	0	0	0	0
5330417C22Rik	4.7959	4.97711	5.57771	5.34083	4.7959	4.97711	5.57771	5.34083
5330426P16Rik	0.339682	0.329498	0.708734	0.750078	0.339682	0.329498	0.708734	0.750078
5330434G04Rik	0	0	0	0	0	0	0	0
5330437I02Rik	0.04426	0.0853333	0.0393317	0.0424115	0.04426	0.0853333	0.0393317	0.0424115
5330439B14Rik	0.0200214	0.0496299	0.0213524	0.0383807	0.0200214	0.0496299	0.0213524	0.0383807
5430401F13Rik	0	0	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0	0	0
5430402O13Rik	0	0.0800387	0	0.0309358	0	0.0800387	0	0.0309358
5430403N17	0	0.016744	0	0	0	0.016744	0	0
5430405G05Rik	0.0386436	0.0159661	0.0618163	0.0185158	0.0386436	0.0159661	0.0618163	0.0185158
5430405H02Rik	2.09841	1.86919	1.75206	2.01109	2.09841	1.86919	1.75206	2.01109
5430407P10Rik	0.363427	0.546632	0.669476	0.459494	0.363427	0.546632	0.669476	0.459494
5430411K18Rik	3.43806	3.29794	3.53747	3.76434	3.43806	3.29794	3.53747	3.76434
5430416N02Rik	3.93548	5.15754	4.55738	3.44859	3.93548	5.15754	4.55738	3.44859
5430416O09Rik	0.165579	0.101344	0.111173	0.14691	0.165579	0.101344	0.111173	0.14691
5430417L22Rik	5.36863	4.47757	5.18915	4.22951	5.36863	4.47757	5.18915	4.22951
5430419D17Rik	0	0	0	0	0	0	0	0
5430421F17Rik	0.0455247	0.037617	0.084958	0.0545301	0.0455247	0.037617	0.084958	0.0545301
5430421N21Rik	0	0.0126589	0	0	0	0.0126589	0	0
5430425J12Rik	0.768492	0.398735	0.800482	0.702176	0.768492	0.398735	0.800482	0.702176
5430427M07Rik	1.19137	1.05654	3.47084	0.835405	1.19137	1.05654	3.47084	0.835405
5430427O19Rik	0.0852316	0.102929	0.0978805	0.106801	0.0852316	0.102929	0.0978805	0.106801
5430428K19Rik	0	0	0	0	0	0	0	0
5430434I15Rik	0	0	0	0	0	0	0	0
5430435G22Rik	1.31366	1.289	1.31332	1.47517	1.31366	1.289	1.31332	1.47517
5430437J10Rik	0.271872	0.326778	0.105433	0.165796	0.271872	0.326778	0.105433	0.165796
5430437P03Rik	44.7495	42.274	44.103	37.134	44.7495	42.274	44.103	37.134
5430440P10Rik	0.321994	0.43541	0.437054	0.476888	0.321994	0.43541	0.437054	0.476888
5530400C23Rik	0	0	0	0	0	0	0	0
5530401A14Rik	0	0.012032	0	0	0	0.012032	0	0
5530601H04Rik	0.661265	0.568694	0.518075	0.465535	0.661265	0.568694	0.518075	0.465535
5730403B10Rik	18.5558	21.1639	16.9083	17.1859	18.5558	21.1639	16.9083	17.1859
5730403I07Rik	0.09117	0.0430481	0.0416675	0.0748837	0.09117	0.0430481	0.0416675	0.0748837
5730405O15Rik	0.382666	0.229984	0.55652	0.166694	0.382666	0.229984	0.55652	0.166694
5730408K05Rik	0.655006	1.62451	2.23631	1.38155	0.655006	1.62451	2.23631	1.38155
5730409E04Rik	0.502796	0.526739	0.43155	0.646373	0.502796	0.526739	0.43155	0.646373
5730412P04Rik	0	0	0	0	0	0	0	0
5730416F02Rik	0	0	0	0.074882	0	0	0	0.074882
5730419I09Rik	6.50013	6.47001	6.40268	6.08197	6.50013	6.47001	6.40268	6.08197
5730420D15Rik	0.348914	0.391277	0.292346	0.382113	0.348914	0.391277	0.292346	0.382113
5730422E09Rik	0.0472355	0.0260209	0.0167909	0	0.0472355	0.0260209	0.0167909	0
5730435O14Rik	0.229766	0	0.0612675	0.440433	0.229766	0	0.0612675	0.440433
5730437N04Rik	40.1888	39.2537	38.1022	33.9115	40.1888	39.2537	38.1022	33.9115
5730455O13Rik	5.0397	5.8434	6.56414	4.96309	5.0397	5.8434	6.56414	4.96309
5730455P16Rik	0.917789	0.853712	0.69154	0.584545	0.917789	0.853712	0.69154	0.584545
5730457N03Rik	0	0	0	0	0	0	0	0
5730460C07Rik	0	0.0120615	0.0155662	0	0	0.0120615	0.0155662	0
5730469M10Rik	26.8034	32.3228	14.8819	22.9832	26.8034	32.3228	14.8819	22.9832
5730480H06Rik	1.61613	1.37395	1.19317	0.938145	1.61613	1.37395	1.19317	0.938145
5730494M16Rik	0.711406	0.748251	0.730584	0.561668	0.711406	0.748251	0.730584	0.561668
5730494N06Rik	12.9747	12.6726	13.7976	13.0194	12.9747	12.6726	13.7976	13.0194
5730507C01Rik	3.59197	2.96803	2.84484	3.3033	3.59197	2.96803	2.84484	3.3033
5730508B09Rik	5.33933	5.28314	5.65772	5.31207	5.33933	5.28314	5.65772	5.31207
5730522E02Rik	0	0	0	0	0	0	0	0
5730528L13Rik	0.259294	0.228434	0.327594	0.513542	0.259294	0.228434	0.327594	0.513542
5730559C18Rik	21.2098	18.9328	25.6449	22.9955	21.2098	18.9328	25.6449	22.9955
5730577I03Rik	2.09109	1.83757	1.99396	1.95077	2.09109	1.83757	1.99396	1.95077
5730590G19Rik	0.0476764	0.0787873	0.0798919	0.0652635	0.0476764	0.0787873	0.0798919	0.0652635
5830403L16Rik	0	0	0	0.0157222	0	0	0	0.0157222
5830403M04Rik	0	0	0.0223263	0	0	0	0.0223263	0
5830411N06Rik	0	0.0355934	0.00910622	0.00846943	0	0.0355934	0.00910622	0.00846943
5830415F09Rik	0.562198	0.914594	0.505864	0.65659	0.562198	0.914594	0.505864	0.65659
5830416I19Rik	0.00981062	0.00810646	0.0209239	0.0376039	0.00981062	0.00810646	0.0209239	0.0376039
5830416P10Rik	0.0795501	0.0811964	0.0798398	0.0851947	0.0795501	0.0811964	0.0798398	0.0851947
5830417I10Rik	0.860602	0.915424	0.843872	0.872035	0.860602	0.915424	0.843872	0.872035
5830418K08Rik	0.697688	0.746678	0.712103	0.713106	0.697688	0.746678	0.712103	0.713106
5830418P13Rik	0	0.0298837	0.0128557	0.0115519	0	0.0298837	0.0128557	0.0115519
5830428M24Rik	0.0573668	0.213674	0.0914783	0.165175	0.0573668	0.213674	0.0914783	0.165175
5830432E09Rik	0.110635	0.213315	0.275298	0.176699	0.110635	0.213315	0.275298	0.176699
5830433M19Rik	1.62389	1.74437	1.69176	2.13066	1.62389	1.74437	1.69176	2.13066
5830473C10Rik	0	0	0	0	0	0	0	0
5930403L14Rik	0	0.0215675	0.00463906	0.00833719	0	0.0215675	0.00463906	0.00833719
5930412G12Rik	0.0216256	0.0625421	0.0576536	0.0414454	0.0216256	0.0625421	0.0576536	0.0414454
5930416I19Rik	5.65609	5.14094	7.36431	5.96543	5.65609	5.14094	7.36431	5.96543
5930434B04Rik	14.5917	15.8695	13.3202	12.3202	14.5917	15.8695	13.3202	12.3202
5930438M14	0	0	0	0.0102038	0	0	0	0.0102038
6030405A18Rik	0.958402	1.20836	0.46696	1.17964	0.958402	1.20836	0.46696	1.17964
6030407O03Rik	0	0	0	0	0	0	0	0
6030408B16Rik	0.0134967	0.0223048	0.0431788	0.0129333	0.0134967	0.0223048	0.0431788	0.0129333
6030419C18Rik	0.381237	0.38615	0.367208	0.259261	0.381237	0.38615	0.367208	0.259261
6030422M02Rik	2.45194	1.70789	2.45266	2.30102	2.45194	1.70789	2.45266	2.30102
6030429G01Rik	0.287722	0.316994	0.268474	0.379103	0.287722	0.316994	0.268474	0.379103
6030440G07Rik	0.481346	0.729229	0.570377	0.563786	0.481346	0.729229	0.570377	0.563786
6030446N20Rik	1.67447	1.44266	1.32834	1.41866	1.67447	1.44266	1.32834	1.41866
6030458C11Rik	3.3177	3.34836	3.56871	3.54765	3.3177	3.34836	3.56871	3.54765
6030466F02Rik	0.0193375	0	0	0	0.0193375	0	0	0
6030468B19Rik	0	0	0	0.0260657	0	0	0	0.0260657
6030498E09Rik	0	0	0	0	0	0	0	0
6230400D17Rik	0.0537848	0.200004	0.11472	0.206171	0.0537848	0.200004	0.11472	0.206171
6230409E13Rik	0.0599345	0.0689002	0.0833631	0.0948847	0.0599345	0.0689002	0.0833631	0.0948847
6230427J02Rik	0.804404	0.59596	0.3254	0.558219	0.804404	0.59596	0.3254	0.558219
6330403A02Rik	0.172403	0.210582	0.139882	0.323218	0.172403	0.210582	0.139882	0.323218
6330403K07Rik	0.136521	0.22562	0.109192	0.179884	0.136521	0.22562	0.109192	0.179884
6330406I15Rik	0.187067	0.169293	0.512963	0.273151	0.187067	0.169293	0.512963	0.273151
6330407A03Rik	0	0.0239907	0	0.0139109	0	0.0239907	0	0.0139109
6330407J23Rik	0	0	0	0	0	0	0	0
6330408A02Rik	0.333138	0.256499	0.339104	0.297459	0.333138	0.256499	0.339104	0.297459
6330409D20Rik	0	0.0214944	0	0.0249269	0	0.0214944	0	0.0249269
6330409N04Rik	14.793	15.3722	12.139	17.0446	14.793	15.3722	12.139	17.0446
6330410L21Rik	0	0	0.00692663	0	0	0	0.00692663	0
6330415B21Rik	0.0354303	0.0195174	0	0.0452682	0.0354303	0.0195174	0	0.0452682
6330416G13Rik	8.58822	9.65121	7.80974	7.49046	8.58822	9.65121	7.80974	7.49046
6330418K02Rik	1.19387	1.5713	1.179	1.65272	1.19387	1.5713	1.179	1.65272
6330439K17Rik	0.0215579	0.0415629	0.0114943	0.0482	0.0215579	0.0415629	0.0114943	0.0482
6330503K22Rik	0.153635	0.167895	0.253675	0.237446	0.153635	0.167895	0.253675	0.237446
6330512M04Rik	0	0.0129998	0.00838859	0.0150757	0	0.0129998	0.00838859	0.0150757
6330527O06Rik	0	0	0	0	0	0	0	0
6330545A04Rik	0.0318138	0.02629	0	0.0914647	0.0318138	0.02629	0	0.0914647
6330549D23Rik	0.0362832	0.0149902	0.019346	0.0695361	0.0362832	0.0149902	0.019346	0.0695361
6330578E17Rik	18.3588	18.1916	14.2962	14.5425	18.3588	18.1916	14.2962	14.5425
6430411K18Rik	0	0	0.022828	0	0	0	0.022828	0
6430527G18Rik	4.57491	3.46809	4.22896	4.54142	4.57491	3.46809	4.22896	4.54142
6430531B16Rik	0.0248445	0.123181	0.0264957	0.0238086	0.0248445	0.123181	0.0264957	0.0238086
6430548G04	0.137248	0.14949	0.206232	0.101626	0.137248	0.14949	0.206232	0.101626
6430548M08Rik	1.76414	2.32158	2.08601	1.88282	1.76414	2.32158	2.08601	1.88282
6430550D23Rik	0.326151	0.306421	0.350784	0.281085	0.326151	0.306421	0.350784	0.281085
6430562O15Rik	0.345025	0.468022	0.317767	0.315598	0.345025	0.468022	0.317767	0.315598
6430571L13Rik	0.0101363	0.0502535	0	0.0194261	0.0101363	0.0502535	0	0.0194261
6430573F11Rik	0.102744	0.30321	0.0939155	0.0421956	0.102744	0.30321	0.0939155	0.0421956
6430584L05	0	0	0.00861335	0	0	0	0.00861335	0
6430598A04Rik	7.93492	5.88236	10.1093	10.1496	7.93492	5.88236	10.1093	10.1496
6430704M03Rik	0	0	0	0	0	0	0	0
6430706D22Rik	18.9156	20.1703	18.7906	20.2261	18.9156	20.1703	18.7906	20.2261
6530401N04Rik	3.83222	3.80819	2.65633	4.00078	3.83222	3.80819	2.65633	4.00078
6530402F18Rik	0.137821	0.192117	0.161591	0.246124	0.137821	0.192117	0.161591	0.246124
6530411M01Rik	0	0	0	0	0	0	0	0
6530418L21Rik	0.0930378	0.194453	0.0992132	0.220261	0.0930378	0.194453	0.0992132	0.220261
6530439I21	0.235916	0.129854	0.180996	0.458699	0.235916	0.129854	0.180996	0.458699
6720401G13Rik	7.79944	6.83165	7.13821	6.19521	7.79944	6.83165	7.13821	6.19521
6720456B07Rik	126.337	123.647	123.665	111.533	126.337	123.647	123.665	111.533
6720456H20Rik	2.52143	2.65231	2.27356	2.59355	2.52143	2.65231	2.27356	2.59355
6720463M24Rik	0.729092	0.687167	0.741057	0.469407	0.729092	0.687167	0.741057	0.469407
6720468P15Rik	0.522576	0.0691363	0.981177	0.500651	0.522576	0.0691363	0.981177	0.500651
6720483E21Rik	0	0.0214476	0	0	0	0.0214476	0	0
6720489N17Rik	0.176011	0.0888782	0.156414	0.187402	0.176011	0.0888782	0.156414	0.187402
6820408C15Rik	0.048289	0	0.0514963	0	0.048289	0	0.0514963	0
6820431F20Rik	41.2883	38.7256	32.671	38.8005	41.2883	38.7256	32.671	38.8005
7420426K07Rik	0	0	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0	0	0
7420700N18Rik	0	0	0	0	0	0	0	0
7420701I03Rik	0	0	0	0	0	0	0	0
7530416G11Rik	0.0248445	0.0205302	0.0264957	0	0.0248445	0.0205302	0.0264957	0
7530420F21Rik	0.186145	0.109872	0.0850789	0.0764507	0.186145	0.109872	0.0850789	0.0764507
7630403G23Rik	0	0	0	0	0	0	0	0
8030411F24Rik	0	0	0	0	0	0	0	0
8030423F21Rik	0.107945	0.10406	0.143889	0.103437	0.107945	0.10406	0.143889	0.103437
8030423J24Rik	0	0	0	0	0	0	0	0
8030442B05Rik	0.114554	0.212992	0.213797	0.137225	0.114554	0.212992	0.213797	0.137225
8030443G20Rik	0	0	0	0	0	0	0	0
8030462N17Rik	1.62943	2.06852	1.66651	1.41943	1.62943	2.06852	1.66651	1.41943
8430403D17Rik	0.0405646	0.0737398	0.034606	0.0310966	0.0405646	0.0737398	0.034606	0.0310966
8430406I07Rik	0.751212	1.01358	1.12558	0.883859	0.751212	1.01358	1.12558	0.883859
8430408G22Rik	0.641021	0.513225	1.36799	0.962379	0.641021	0.513225	1.36799	0.962379
8430410A17Rik	14.7689	10.5702	18.8073	15.2706	14.7689	10.5702	18.8073	15.2706
8430410K20Rik	10.0542	8.75805	8.21664	8.61692	10.0542	8.75805	8.21664	8.61692
8430419L09Rik	7.76917	9.20933	6.43391	7.54148	7.76917	9.20933	6.43391	7.54148
8430422H06Rik	0	0	0	0	0	0	0	0
8430423G03Rik	0.0545473	0	0	0.0522795	0.0545473	0	0	0.0522795
8430427H17Rik	19.5808	8.87488	10.7874	20.7486	19.5808	8.87488	10.7874	20.7486
8430429K09Rik	2.29747	1.49082	1.89521	1.71162	2.29747	1.49082	1.89521	1.71162
8430431K14Rik	0.00898186	0	0	0	0.00898186	0	0	0
8430436N08Rik	0.0272306	0.0675065	0	0.0260955	0.0272306	0.0675065	0	0.0260955
8430437L04Rik	0	0	0	0	0	0	0	0
9030025P20Rik	0.782448	0.677326	0.529781	0.904502	0.782448	0.677326	0.529781	0.904502
9030204H09Rik	0.264263	0.698875	0.33823	0.557204	0.264263	0.698875	0.33823	0.557204
9030224M15Rik	0.484724	0.267025	0.497778	0.412889	0.484724	0.267025	0.497778	0.412889
9030404E10Rik	0.0709795	0.156409	0.100928	0.0680197	0.0709795	0.156409	0.100928	0.0680197
9030418K01Rik	0.0346569	0.0763654	0.0492775	0.0774901	0.0346569	0.0763654	0.0492775	0.0774901
9030425E11Rik	1.67708	1.7755	1.49966	2.41057	1.67708	1.7755	1.49966	2.41057
9030612E09Rik	0	0.023759	0.0153313	0.0688825	0	0.023759	0.0153313	0.0688825
9030617O03Rik	15.3682	18.6414	12.3521	15.8348	15.3682	18.6414	12.3521	15.8348
9030619P08Rik	0.618495	0.541182	1.00885	1.01114	0.618495	0.541182	1.00885	1.01114
9030624G23Rik	1.87938	1.49577	1.9304	1.62414	1.87938	1.49577	1.9304	1.62414
9030624J02Rik	15.336	14.9229	14.9391	14.9051	15.336	14.9229	14.9391	14.9051
9030625A04Rik	1.91252	1.92656	1.29474	1.98711	1.91252	1.92656	1.29474	1.98711
9130008F23Rik	3.50561	7.41271	4.21867	3.14931	3.50561	7.41271	4.21867	3.14931
9130011E15Rik	4.75689	5.16527	4.00723	4.60908	4.75689	5.16527	4.00723	4.60908
9130011J15Rik	42.5059	41.0269	41.1712	35.3618	42.5059	41.0269	41.1712	35.3618
9130014G24Rik	0.0427361	0.0353119	0.0658269	0.0637012	0.0427361	0.0353119	0.0658269	0.0637012
9130015A21Rik	0	0	0.0351015	0.0658565	0	0	0.0351015	0.0658565
9130015L21Rik	0.235445	0	0.188346	0.282075	0.235445	0	0.188346	0.282075
9130017N09Rik	468.917	314.377	406.034	545.177	468.917	314.377	406.034	545.177
9130019O22Rik	2.85749	2.49495	2.16273	2.57671	2.85749	2.49495	2.16273	2.57671
9130019P16Rik	0.344713	0.514531	0.43874	0.261054	0.344713	0.514531	0.43874	0.261054
9130023H24Rik	2.1359	1.2057	1.41321	1.6414	2.1359	1.2057	1.41321	1.6414
9130024F11Rik	1.14457	1.03945	1.60466	0.92272	1.14457	1.03945	1.60466	0.92272
9130204L05Rik	0	0	0	0	0	0	0	0
9130206I24Rik	0.0267238	0.0441633	0.0379973	0.0512158	0.0267238	0.0441633	0.0379973	0.0512158
9130209A04Rik	0.553145	0.332464	0.375435	0.0963889	0.553145	0.332464	0.375435	0.0963889
9130221F21Rik	0.362844	0.38895	0.386933	0.347693	0.362844	0.38895	0.386933	0.347693
9130221H12Rik	32.7542	33.9645	35.518	33.4315	32.7542	33.9645	35.518	33.4315
9130227L01Rik	0.181739	0.231034	0.104358	0.18755	0.181739	0.231034	0.104358	0.18755
9130230L23Rik	9.70454	7.73609	7.65032	15.3718	9.70454	7.73609	7.65032	15.3718
9130401M01Rik	3.14502	2.79465	3.37697	3.22028	3.14502	2.79465	3.37697	3.22028
9130404H23Rik	68.3319	49.0756	46.2721	73.4327	68.3319	49.0756	46.2721	73.4327
9130409I23Rik	0	0	0	0.0134596	0	0	0	0.0134596
9230009I02Rik	0	0	0	0	0	0	0	0
9230102K24Rik	0	0.0178812	0	0.0207366	0	0.0178812	0	0.0207366
9230102O04Rik	0	0	0	0	0	0	0	0
9230104L09Rik	0	0	0	0	0	0	0	0
9230105E05Rik	0.162838	0.153775	0.260476	0.0891657	0.162838	0.153775	0.260476	0.0891657
9230110C19Rik	0.102833	0.141621	0.073109	0.0328474	0.102833	0.141621	0.073109	0.0328474
9230110F15Rik	0	0	0	0	0	0	0	0
9230112D13Rik	0	0.136771	0	0	0	0.136771	0	0
9230112J17Rik	0.134134	0.240145	0.181035	0.182091	0.134134	0.240145	0.181035	0.182091
9230114K14Rik	0.22379	0.113006	0.278425	0.262103	0.22379	0.113006	0.278425	0.262103
9230115E21Rik	0	0.0153557	0	0	0	0.0153557	0	0
9230116N13Rik	0.0377117	0.0415484	0.0804319	0.108412	0.0377117	0.0415484	0.0804319	0.108412
9330020H09Rik	0.826956	0.73821	0.897597	0.820718	0.826956	0.73821	0.897597	0.820718
9330111N05Rik	0	0	0	0	0	0	0	0
9330117O12	0	0	0	0	0	0	0	0
9330133O14Rik	2.10096	1.20994	1.94947	1.80406	2.10096	1.20994	1.94947	1.80406
9330151L19Rik	1.68693	1.4023	1.7014	1.56334	1.68693	1.4023	1.7014	1.56334
9330158H04Rik	0.0656866	0.0949831	0.0525353	0.157358	0.0656866	0.0949831	0.0525353	0.157358
9330159F19Rik	0.0437672	0.0397802	0.0140016	0.0251633	0.0437672	0.0397802	0.0140016	0.0251633
9330159M07Rik	0.18926	0.179841	0.232102	0.28111	0.18926	0.179841	0.232102	0.28111
9330162B11Rik	0	0	0	0	0	0	0	0
9330175E14Rik	0.071327	0.0736739	0.114098	0.119614	0.071327	0.0736739	0.114098	0.119614
9330175M20Rik	0.0202726	0	0	0	0.0202726	0	0	0
9330178D15Rik	0	0	0	0	0	0	0	0
9330179D12Rik	0.0523011	0.0537124	0.0278863	0.0501207	0.0523011	0.0537124	0.0278863	0.0501207
9330182L06Rik	0.0161481	0.0400286	0.0114799	0.0103157	0.0161481	0.0400286	0.0114799	0.0103157
9330182O14Rik	0	0.0106341	0	0.0123322	0	0.0106341	0	0.0123322
9430007A20Rik	0	0	0	0	0	0	0	0
9430008C03Rik	0.646944	0.959749	0.621573	0.646867	0.646944	0.959749	0.621573	0.646867
9430014N10Rik	0	0	0	0	0	0	0	0
9430015G10Rik	1.58918	1.45829	1.77197	1.7505	1.58918	1.45829	1.77197	1.7505
9430016H08Rik	8.61332	9.08092	9.11773	8.55901	8.61332	9.08092	9.11773	8.55901
9430018G01Rik	0	0.0151665	0	0.029314	0	0.0151665	0	0.029314
9430019J16Rik	0	0	0	0	0	0	0	0
9430020K01Rik	0.269953	0.247169	0.225626	0.307612	0.269953	0.247169	0.225626	0.307612
9430021M05Rik	0	0	0	0	0	0	0	0
9430023L20Rik	29.8511	29.7423	28.1767	25.7856	29.8511	29.7423	28.1767	25.7856
9430031J16Rik	0	0	0	0	0	0	0	0
9430032N09Rik	0	0.00621262	0	0	0	0.00621262	0	0
9430037G07Rik	0.25621	0.258013	0.119533	0.199477	0.25621	0.258013	0.119533	0.199477
9430038I01Rik	32.6546	25.4483	25.1621	38.0466	32.6546	25.4483	25.1621	38.0466
9430041J12Rik	0.0225789	0	0	0	0.0225789	0	0	0
9430060I03Rik	0.19447	0.200868	0.172823	0.124237	0.19447	0.200868	0.172823	0.124237
9430069I07Rik	0.12887	0.159763	0	0	0.12887	0.159763	0	0
9430076C15Rik	0	0.00696213	0	0	0	0.00696213	0	0
9430076G02Rik	0	0.00971533	0	0	0	0.00971533	0	0
9430083A17Rik	0.803104	0.360036	0.601315	0.736818	0.803104	0.360036	0.601315	0.736818
9430091E24Rik	0.609211	0.536947	0.573864	0.6908	0.609211	0.536947	0.573864	0.6908
9530002B09Rik	0	0	0	0	0	0	0	0
9530003J23Rik	0	0	0	0	0	0	0	0
9530008L14Rik	53.5467	57.3137	53.0768	53.8704	53.5467	57.3137	53.0768	53.8704
9530026F06Rik	0.0345356	0.0285395	0.0736646	0.033097	0.0345356	0.0285395	0.0736646	0.033097
9530026P05Rik	0.240382	0.124152	0.0320454	0	0.240382	0.124152	0.0320454	0
9530027J09Rik	0.707283	0.757114	0.548553	0.477518	0.707283	0.757114	0.548553	0.477518
9530036O11Rik	0.00874442	0.0216763	0.0186499	0.00837925	0.00874442	0.0216763	0.0186499	0.00837925
9530048J24Rik	0.0522726	0.0432003	0	0	0.0522726	0.0432003	0	0
9530051G07Rik	0.0113099	0	0.00603028	0.00541872	0.0113099	0	0.00603028	0.00541872
9530052E02Rik	0.348555	0.549886	0.270349	0.364398	0.348555	0.549886	0.270349	0.364398
