Gene	GF-H3K9ac_1	CV-H3K9ac_3	CV-H3K9ac_2	CV-H3K9ac_1	GF-H3K9ac_2	GF-H3K9ac_3	GF-H3K9ac_4	CV-H3K9ac_6	CV-H3K9ac_5	CV-H3K9ac_4
Smarcd3	107.0	72.0	32.0	34.0	129.0	150	103.0	10.0	5.0	16.0
Smarce1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smbd1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smc1b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smc2	450.0	252.0	17.0	19.0	487.0	452	710.0	5.0	23.0	15.0
Smc2os	214.0	129.0	16.0	9.0	229.0	203	318.0	2.0	16.0	17.0
Smc3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smc4	79.0	71.0	15.0	15.0	67.0	48	57.0	3.0	6.0	3.0
Smc5	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smc6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smchd1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smco1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smcp	13.0	12.0	5.0	4.0	19.0	13	13.0	1.0	5.0	0.0
Smcr8	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smdt1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smg5	29.0	66.0	18.0	19.0	70.0	43	96.0	3.0	2.0	7.0
Smg6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smg7	64.0	63.0	20.0	32.0	110.0	77	92.0	3.0	8.0	11.0
Smg8	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smgc	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim1	45.0	16.0	13.0	6.0	24.0	17	50.0	7.0	5.0	5.0
Smim11	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim12	16.0	12.0	8.0	7.0	28.0	22	13.0	4.0	1.0	2.0
Smim13	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim14	176.0	132.0	26.0	44.0	257.0	230	249.0	7.0	7.0	16.0
Smim15	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim20	10.0	21.0	7.0	6.0	13.0	13	19.0	4.0	1.0	2.0
Smim22	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim23	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim24	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim26	18.0	20.0	5.0	10.0	21.0	14	25.0	1.0	2.0	3.0
Smim27	432.0	282.0	36.0	24.0	532.0	467	626.0	11.0	46.0	29.0
Smim3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim34	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim40	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim40-ps	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim41	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim43	26.0	23.0	5.0	12.0	42.0	38	38.0	4.0	5.0	5.0
Smim5	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smim8	58.0	30.0	3.0	21.0	61.0	31	94.0	3.0	3.0	11.0
Smlr1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smn1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smndc1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smoc1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smoc2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smok2a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smok2b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smok3a	63.0	25.0	8.0	19.0	60.0	40	35.0	4.0	21.0	13.0
Smok3b	9.0	19.0	7.0	6.0	14.0	20	18.0	3.0	4.0	6.0
Smok3c	23.0	19.0	10.0	23.0	20.0	29	39.0	4.0	3.0	8.0
Smok4a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smox	643.0	407.0	54.0	61.0	716.0	556	920.0	17.0	33.0	43.0
Smpd2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smpd4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smpd5	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smpdl3a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smpdl3b	29.0	23.0	17.0	3.0	59.0	49	30.0	1.0	3.0	9.0
Smr2	12.0	14.0	7.0	12.0	16.0	17	7.0	3.0	0.0	5.0
Smr3a	14.0	23.0	4.0	8.0	36.0	26	19.0	8.0	2.0	4.0
Smt3h2-ps3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smt3h2-ps4	14.0	27.0	6.0	8.0	23.0	11	2.0	0.0	3.0	3.0
Smtn	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smtnl1	67.0	43.0	13.0	26.0	49.0	37	77.0	2.0	5.0	10.0
Smtnl2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smu1	34.0	36.0	3.0	9.0	44.0	54	53.0	2.0	3.0	4.0
Smug1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smurf1	25.0	24.0	8.0	7.0	16.0	18	23.0	5.0	4.0	2.0
Smurf2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Smyd2	36.0	23.0	9.0	13.0	74.0	45	73.0	1.0	3.0	5.0
Smyd3	79.0	79.0	31.0	31.0	79.0	72	85.0	10.0	6.0	17.0
Smyd4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snai1	28.0	34.0	10.0	9.0	42.0	32	40.0	5.0	1.0	6.0
Snai2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snap23	23.0	20.0	4.0	12.0	28.0	27	29.0	6.0	3.0	5.0
Snap25	13.0	54.0	17.0	8.0	28.0	61	23.0	5.0	1.0	7.0
Snap29	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snap47	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snapc1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snapc3	23.0	61.0	11.0	19.0	63.0	42	33.0	3.0	1.0	7.0
Snapc4	49.0	77.0	7.0	21.0	104.0	70	52.0	5.0	4.0	6.0
Snapin	37.0	20.0	10.0	9.0	23.0	21	33.0	5.0	5.0	2.0
Sncaip	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sncb	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sncg	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sned1	38.0	37.0	10.0	13.0	91.0	75	120.0	4.0	10.0	11.0
Snf8	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg10	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg11	35.0	22.0	6.0	13.0	23.0	32	17.0	0.0	5.0	4.0
Snhg12	24.0	26.0	7.0	7.0	25.0	20	31.0	1.0	0.0	6.0
Snhg15	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg16	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg17	24.0	48.0	9.0	10.0	43.0	45	71.0	7.0	7.0	5.0
Snhg18	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg20	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg3	22.0	19.0	3.0	5.0	24.0	20	36.0	0.0	6.0	4.0
Snhg4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snhg6	20.0	19.0	3.0	4.0	21.0	12	21.0	1.0	1.0	8.0
Snhg7	17.0	20.0	8.0	9.0	23.0	21	20.0	4.0	2.0	6.0
Snhg7os	33.0	41.0	21.0	25.0	64.0	48	43.0	9.0	5.0	14.0
Snhg8	19.0	23.0	4.0	8.0	25.0	21	14.0	3.0	3.0	4.0
Snhg9	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snip1	21.0	18.0	4.0	8.0	13.0	12	14.0	2.0	2.0	6.0
Snn	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora15	17.0	24.0	7.0	3.0	27.0	22	16.0	1.0	3.0	1.0
Snora16a	32.0	28.0	5.0	3.0	21.0	24	32.0	4.0	0.0	5.0
Snora17	23.0	20.0	11.0	11.0	22.0	19	25.0	5.0	1.0	6.0
Snora19	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora20	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora21	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora24	23.0	20.0	4.0	7.0	26.0	20	11.0	5.0	4.0	3.0
Snora26	12.0	23.0	2.0	6.0	22.0	25	25.0	4.0	5.0	2.0
Snora28	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora2b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora31	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora33	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora34	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora36b	20.0	32.0	4.0	13.0	26.0	18	10.0	1.0	1.0	1.0
Snora41	13.0	21.0	5.0	6.0	21.0	17	8.0	5.0	3.0	4.0
Snora43	35.0	24.0	8.0	11.0	17.0	19	12.0	4.0	3.0	7.0
Snora44	34.0	31.0	7.0	2.0	23.0	26	29.0	3.0	2.0	4.0
Snora47	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora57	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora5c	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora61	38.0	31.0	6.0	4.0	24.0	32	30.0	5.0	2.0	2.0
Snora64	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora65	31.0	25.0	5.0	9.0	30.0	30	25.0	4.0	5.0	6.0
Snora73a	25.0	28.0	0.0	5.0	31.0	21	49.0	2.0	4.0	5.0
Snora73b	34.0	30.0	1.0	6.0	43.0	26	76.0	3.0	5.0	8.0
Snora74a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora75	17.0	18.0	11.0	13.0	23.0	23	22.0	2.0	1.0	5.0
Snora78	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snora81	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snorc	71.0	21.0	15.0	22.0	35.0	54	77.0	3.0	2.0	1.0
Snord100	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord104	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord11	17.0	28.0	6.0	9.0	29.0	24	17.0	3.0	1.0	4.0
Snord110	13.0	16.0	3.0	5.0	30.0	21	3.0	2.0	4.0	5.0
Snord118	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord12	369.0	304.0	27.0	27.0	455.0	392	528.0	7.0	32.0	24.0
Snord123	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord17	54.0	44.0	2.0	9.0	47.0	49	68.0	4.0	7.0	7.0
Snord19	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord1a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord1b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord1c	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord21	10.0	23.0	4.0	5.0	20.0	12	25.0	2.0	2.0	4.0
Snord22	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord37	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord38a	17.0	20.0	7.0	7.0	25.0	23	26.0	0.0	6.0	4.0
Snord3a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord3b-ps1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord3b-ps2	12.0	15.0	3.0	5.0	24.0	22	8.0	1.0	0.0	3.0
Snord3b1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord3b2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord3b3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord3b4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord42a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord42b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord43	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord45b	7.0	27.0	6.0	6.0	20.0	13	8.0	1.0	2.0	4.0
Snord45c	9.0	19.0	10.0	6.0	18.0	10	20.0	2.0	1.0	0.0
Snord47	16.0	24.0	8.0	7.0	25.0	20	25.0	3.0	2.0	6.0
Snord49a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord49b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord4a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord52	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord53	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord55	17.0	17.0	7.0	6.0	26.0	23	33.0	2.0	4.0	6.0
Snord57	12.0	9.0	4.0	3.0	34.0	6	18.0	1.0	3.0	2.0
Snord58b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord59a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord65	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord66	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord67	32.0	33.0	6.0	13.0	51.0	35	63.0	2.0	5.0	6.0
Snord69	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord7	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord70	14.0	24.0	3.0	3.0	37.0	16	9.0	3.0	0.0	3.0
Snord72	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord73a	24.0	15.0	10.0	12.0	19.0	26	24.0	2.0	1.0	0.0
Snord73b	20.0	19.0	5.0	9.0	27.0	22	14.0	3.0	2.0	3.0
Snord8	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord82	19.0	20.0	5.0	7.0	30.0	19	17.0	4.0	3.0	5.0
Snord83b	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord85	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord87	13.0	27.0	6.0	4.0	34.0	18	26.0	3.0	4.0	6.0
Snord89	15.0	17.0	5.0	5.0	27.0	17	11.0	2.0	2.0	3.0
Snord90	8.0	14.0	4.0	8.0	18.0	19	15.0	3.0	1.0	3.0
Snord91a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord92	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord93	15.0	15.0	5.0	6.0	19.0	17	11.0	2.0	1.0	1.0
Snord95	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord96a	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord98	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snord99	33.0	32.0	5.0	3.0	26.0	30	25.0	5.0	2.0	2.0
Snph	19.0	47.0	5.0	11.0	27.0	13	81.0	3.0	3.0	3.0
Snrnp200	30.0	20.0	11.0	10.0	32.0	19	28.0	4.0	3.0	4.0
Snrnp25	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snrnp35	88.0	69.0	6.0	17.0	27.0	51	50.0	3.0	9.0	5.0
Snrnp40	36.0	22.0	5.0	10.0	23.0	27	24.0	5.0	7.0	8.0
Snrnp48	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snrp1c-ps2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snrpb	30.0	45.0	23.0	16.0	41.0	33	9.0	9.0	4.0	3.0
Snrpb2	63.0	38.0	1.0	11.0	58.0	63	84.0	5.0	6.0	5.0
Snrpc	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snrpd1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snrpd3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snrpe	14.0	19.0	7.0	14.0	36.0	23	17.0	2.0	5.0	3.0
Snrpert	18.0	20.0	7.0	12.0	25.0	27	22.0	2.0	4.0	3.0
Snrpf	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snta1	15.0	23.0	8.0	11.0	16.0	15	6.0	1.0	4.0	2.0
Sntb1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sntg1	51.0	44.0	18.0	9.0	62.0	52	23.0	3.0	3.0	7.0
Sntg2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sntn	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snu13	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snw1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx11	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx13	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx15	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx16	19.0	48.0	6.0	10.0	77.0	38	5.0	13.0	1.0	4.0
Snx17	27.0	25.0	6.0	10.0	17.0	19	31.0	4.0	3.0	4.0
Snx18	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx21	150.0	72.0	12.0	29.0	131.0	85	51.0	5.0	15.0	9.0
Snx24	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx27	99.0	71.0	14.0	23.0	57.0	68	79.0	13.0	5.0	9.0
Snx29	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx30	96.0	84.0	15.0	29.0	127.0	103	163.0	6.0	4.0	6.0
Snx31	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx32	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx5	52.0	14.0	14.0	8.0	57.0	42	35.0	9.0	3.0	9.0
Snx6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Snx7	8.0	15.0	6.0	5.0	18.0	13	13.0	2.0	1.0	4.0
Snx8	73.0	106.0	13.0	17.0	65.0	45	138.0	7.0	7.0	4.0
Snx9	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Soat1	42.0	53.0	10.0	9.0	81.0	36	79.0	2.0	6.0	9.0
Soat2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sobp	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Socs1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Socs2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Socs3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Socs4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Socs5	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Socs6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Socs7	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sod1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sod2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sod3	14.0	23.0	4.0	6.0	23.0	14	12.0	4.0	5.0	7.0
Soga1	18.0	23.0	5.0	6.0	20.0	24	28.0	2.0	0.0	4.0
Soga3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sohlh1	40.0	68.0	26.0	18.0	54.0	60	34.0	3.0	10.0	16.0
Sohlh2	90.0	53.0	10.0	8.0	80.0	84	93.0	6.0	10.0	9.0
Son	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sorbs1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sorbs3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sorcs1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sorcs2	74.0	79.0	10.0	23.0	141.0	159	193.0	7.0	9.0	7.0
Sorcs3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sord	21.0	16.0	5.0	5.0	24.0	20	25.0	3.0	5.0	3.0
Sort1	95.0	76.0	24.0	5.0	116.0	93	112.0	7.0	18.0	18.0
Sos1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sos2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sost	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sostdc1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sowaha	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sowahb	36.0	38.0	5.0	6.0	41.0	41	58.0	1.0	4.0	3.0
Sowahc	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox10	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox11	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox12	50.0	23.0	2.0	6.0	31.0	45	87.0	5.0	2.0	1.0
Sox13	160.0	95.0	30.0	24.0	147.0	70	144.0	20.0	5.0	13.0
Sox15	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox17	21.0	88.0	12.0	15.0	55.0	52	70.0	10.0	5.0	15.0
Sox18	35.0	20.0	5.0	7.0	25.0	33	32.0	2.0	5.0	3.0
Sox2	10.0	18.0	8.0	13.0	8.0	14	7.0	2.0	4.0	3.0
Sox21	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox2ot	8.0	17.0	2.0	5.0	14.0	15	14.0	1.0	0.0	3.0
Sox30	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox7	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox8	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sox9	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sp1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sp100	43.0	61.0	8.0	15.0	77.0	63	45.0	5.0	4.0	4.0
Sp110	110.0	198.0	58.0	23.0	176.0	163	92.0	18.0	12.0	39.0
Sp140	50.0	156.0	38.0	46.0	104.0	111	61.0	7.0	10.0	11.0
Sp2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sp3	22.0	41.0	18.0	23.0	17.0	44	27.0	5.0	3.0	10.0
Sp3os	16.0	15.0	5.0	3.0	17.0	24	17.0	1.0	1.0	3.0
Sp4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sp5	17.0	24.0	7.0	6.0	20.0	16	15.0	6.0	3.0	5.0
Sp6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sp7	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sp8	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sp9	33.0	37.0	11.0	21.0	55.0	34	31.0	2.0	1.0	3.0
Spaar	15.0	16.0	5.0	4.0	16.0	21	19.0	2.0	1.0	4.0
Spaca1	14.0	18.0	2.0	4.0	13.0	19	9.0	4.0	1.0	2.0
Spaca3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Spaca6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Spaca9	16.0	15.0	9.0	8.0	27.0	25	20.0	5.0	3.0	5.0
Spag1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Spag16	23.0	35.0	12.0	18.0	55.0	40	22.0	2.0	6.0	2.0
Spag17	11.0	35.0	13.0	5.0	45.0	10	5.0	4.0	1.0	11.0
Spag4	21.0	21.0	8.0	3.0	26.0	22	17.0	2.0	1.0	3.0
Spag5	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Spag6	27.0	31.0	12.0	10.0	37.0	32	30.0	5.0	5.0	1.0
Spag6l	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Spag7	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Spag8	32.0	29.0	5.0	13.0	29.0	36	33.0	3.0	1.0	4.0
Spag9	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Spanxn4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Sparc	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
